image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_1,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_2,Image_List_3,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_1,space,1.610125,space,0.204495,space,0.576825,space,0.14959,0,0,0,0,1,ahead.jpg,ahead_path.jpg,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,0.14014,space,0.12547,0,1,1,5,1,right.jpg,right_path.jpg,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,0.08949,space,0.106885,0,2,2,6,1,right_left.jpg,right_left_path.jpg,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,0.12004,space,0.100165,0,3,3,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,0.000685,space,0.00078,0,4,4,1,1,ahead_left.jpg,ahead_left_path.jpg,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,0.086855,space,0.07332,0,5,5,4,1,left.jpg,left_path.jpg,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,0.11749,space,0.091005,0,6,6,2,1,ahead_right.jpg,ahead_right_path.jpg,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.001665,[],space,0.016265,0,0,0,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.131075,[],space,0.09815,0,1,1,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.12118,[],space,0.11721,0,2,2,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.082075,[],space,0.072815,0,3,3,6,1,right_left_2.jpg,right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.104975,[],space,0.107615,0,4,4,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.10558,[],space,0.21537,0,5,5,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44551,2020-11-24_21h08.00.525,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.150215,[],space,0.14066,0,6,6,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
