image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_3,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_3,space,17.212465,space,2.611565,space,0.262705,space,0.28512,0,0,0,5,1,right.jpg,right_path.jpg,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,0.00105,space,0.00066,0,1,1,1,1,ahead_left.jpg,ahead_left_path.jpg,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,0.37824,space,0.335825,0,2,2,6,1,right_left.jpg,right_left_path.jpg,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,0.34338,space,0.22742,0,3,3,4,1,left.jpg,left_path.jpg,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,0.284105,space,0.27936,0,4,4,2,1,ahead_right.jpg,ahead_right_path.jpg,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,0.2546,space,0.23492,0,5,5,0,1,ahead.jpg,ahead_path.jpg,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,0.189395,space,0.190575,0,6,6,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",space,0.23524,[],space,0.486365,0,0,0,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",space,0.389585,[],space,0.463685,0,1,1,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",space,3.32618,[],space,0.56474,0,2,2,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",space,0.64524,[],space,0.44398,0,3,3,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",space,0.65614,[],space,0.712845,0,4,4,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",space,1.19325,[],space,3.17861,0,5,5,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",space,0.47637,[],space,0.52342,0,6,6,6,1,right_left_2.jpg,right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_right_box""]",,,,,,,,,,space,1.462455,citystreet10.jpg,space,4.267355,[0.4192],[-0.3048],[1],[0],[0],[3.273044999998092],"[""trial_right_box""]",0,0,0,28,1,churchInside1.jpg,dancestudio5.jpg,clothingstore5.jpg,bridalboutique2.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_right_box"",""trial_left_box""]",,,,,,,,,,,,auto_showroom1.jpg,space,3.7933,"[0.4144,-0.3568,-0.4064]","[-0.2936,-0.3064,-0.3]","[1,1,1]","[0,0,0]","[0,0,0]","[1.4274499999992258,2.5612849999997707,3.1438149999994494]","[""trial_right_box"",""trial_left_box""]",0,1,1,4,1,artStudio1.jpg,baggageClaim2.jpg,appleorchard3.jpg,alley4.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_slight_right_box""]",,,,,,,,,,,,flowershop3.jpg,space,2.74221,[0.1952],[-0.2888],[1],[0],[0],[2.1445049999965704],"[""trial_slight_right_box""]",0,2,2,49,1,frontDoor3.jpg,greenhouse5.jpg,greenhouse.jpg,farm2.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_ahead_box"",""trial_left_box"",""trial_right_box""]",,,,,,,,,,,,highway4.jpg,space,4.82847,"[0.0208,-0.376,0.4048]","[-0.2984,-0.2872,-0.3192]","[1,1,1]","[0,0,0]","[0,0,0]","[1.5629249999983585,3.312385000001086,4.295659999999771]","[""trial_ahead_box"",""trial_left_box"",""trial_right_box""]",0,3,3,59,1,homegarden7.jpg,library_aisle8.jpg,kindergarten_classroom5.jpg,grocerystore3.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_left_box"",""trial_right_box""]",,,,,,,,,,,,playground9.jpg,space,5.070125,"[-0.4096,0.4,0.4176]","[-0.3048,-0.332,-0.2936]","[1,1,1]","[0,0,0]","[0,0,0]","[3.0779750000001513,4.0946249999979045,4.761145000000397]","[""trial_left_box"",""trial_right_box""]",0,4,4,79,1,pasture.jpg,poolhall2.jpeg,pier2.jpg,observatory2.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_right_box"",""trial_left_box""]",,,,,,,,,,,,clothingstore2.jpg,space,2.73367,"[0.4176,-0.408]","[-0.2936,-0.2952]","[1,1]","[0,0]","[0,0]","[0.8282399999989138,2.4446250000000873]","[""trial_right_box"",""trial_left_box""]",0,5,5,30,1,courthouse1.jpg,desertvegetation3.jpg,copyroom2.jpg,bus_shelter3.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_right_box""]",,,,,,,,,,,,homegarage.jpg,space,2.226865,"[0.3648,0.3904]","[-0.2808,-0.2904]","[1,1]","[0,0]","[0,0]","[1.3118200000026263,1.9278900000026624]","[""trial_right_box""]",0,6,6,60,1,hometheater2.jpg,lightingstore3.jpg,kindergarten_classroom6.jpg,hallway.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_right_box"",""trial_left_box""]",,,,,,,,,,,,firestation4.jpg,space,3.449055,"[0.3904,-0.3808]","[-0.2904,-0.2968]","[1,1]","[0,0]","[0,0]","[1.194565000001603,3.09516000000076]","[""trial_right_box"",""trial_left_box""]",0,7,7,47,1,frontDoor.jpg,gasstation8.jpg,fountain7.jpg,elevatorOutside2.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_left_box"",""trial_right_box""]",,,,,,,,,,,,church3.jpg,space,3.91444,"[-0.3888,-0.416,0.3776]","[-0.3288,-0.3064,-0.2888]","[1,1,1]","[0,0,0]","[0,0,0]","[1.8283550000014657,2.5446049999991374,3.6112800000009884]","[""trial_left_box"",""trial_right_box""]",0,8,8,25,1,campsite7.jpg,conference3.jpg,checkoutcounter2.jpg,botanicalGarden4.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_slight_right_box"",""trial_ahead_box""]",,,,,,,,,,,,ruralroad2.jpg,space,8.04416,"[0.1648,0.1776,0.4224,0.4224,0.0064]","[-0.3,-0.3016,-0.3016,-0.3016,-0.3112]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.99635500000295,2.8294700000005832,5.779115000001184,6.395720000000438,7.5284000000028755]","[""trial_slight_right_box"",""trial_right_box"",""trial_right_box"",""trial_ahead_box""]",0,9,9,85,1,recordingstudio4.jpg,sidewalk5.jpg,sandDunes_desert_outdoor3.jpg,rooftop3.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_left_box"",""trial_right_box""]",,,,,,,,,,,,gazebo5.jpg,space,4.358395,"[-0.2112,-0.3872,0.376,0.3952]","[-0.3304,-0.2936,-0.2744,-0.2904]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.2441149999976915,2.2106949999979406,3.2773099999976694,4.043649999999616]","[""trial_left_box"",""trial_right_box""]",0,10,10,55,1,greenmountains.jpg,hotelRoom3.jpg,hotelRoom7.jpg,frontLawn2.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_right_box"",""trial_left_box""]",,,,,,,,,,,,courthouse2.jpg,space,3.30258,"[0.3952,-0.3872]","[-0.2904,-0.276]","[1,1]","[0,0]","[0,0]","[0.9953549999991083,3.011449999998149]","[""trial_right_box"",""trial_left_box""]",0,11,11,33,1,deck1.jpg,diningroom1.jpg,diner10.jpg,cabinIndoors5.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_left_box"",""trial_right_box""]",,,,,,,,,,,,gazebo2.jpg,space,2.426415,"[-0.3872,0.424]","[-0.276,-0.308]","[1,1]","[0,0]","[0,0]","[1.0277999999998428,2.144094999999652]","[""trial_left_box"",""trial_right_box""]",0,12,12,54,1,greenhouse2.jpg,horsebarn11.jpg,homegarage4.jpg,frontFoyer.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_right_box""]",,,,,,,,,,,,aquarium1.jpg,space,3.986155,[0.424],[-0.308],[1],[0],[0],[3.5445550000004005],"[""trial_right_box""]",0,13,13,3,1,apartmentBuilding2.jpg,attic1.jpg,appleorchard2.jpg,alley3.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_right_box"",""trial_slight_left_box""]",,,,,,,,,,,,staircase6.jpg,space,4.878945,"[0.424,-0.192]","[-0.308,-0.3128]","[1,1]","[0,0]","[0,0]","[1.5767349999987346,4.543289999997796]","[""trial_right_box"",""trial_slight_left_box""]",0,14,14,94,1,treehouse.jpg,waitingroom3.jpg,weightroom.jpg,trainStation3.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_left_box""]",,,,,,,,,,,,windmill2.jpg,space,7.725365,"[-0.4016,0.4,0.4016,0.4016]","[-0.3016,-0.268,-0.2792,-0.2792]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.9112900000000081,4.977165000000241,5.627274999998917,6.727455000000191]","[""trial_left_box"",""trial_right_box"",""trial_right_box""]",0,15,15,99,1,wineVineyard9.jpg,yogastudio4.jpg,wrestlingring7.jpg,yogastudio1.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_ahead_box""]",,,,,,,,,,,,appleorchard4.jpg,space,7.17404,"[0.1648,0.1728,-0.032,-0.0112,0.1792,0.1792]","[-0.2968,-0.2968,-0.2936,-0.2936,-0.2872,-0.2872]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.744634999999107,2.4611100000001898,3.261435000000347,3.8278449999997974,4.810944999997446,6.177284999997937]","[""trial_ahead_box"",""trial_slight_right_box"",""trial_slight_right_box""]",0,16,16,0,1,airplanecabin1.jpg,alley2.jpg,airplanecabin5.jpg,airplanecabin3.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_slight_right_box"",""trial_left_box""]",,,,,,,,,,,,sculpturegarden4.jpg,space,7.058655,"[0.2192,-0.3552,-0.3952,0.4352]","[-0.2872,-0.3032,-0.2968,-0.292]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.7779000000009546,3.511109999999462,4.044259999998758,5.993965000001481]","[""trial_slight_right_box"",""trial_left_box""]",0,17,17,88,1,rooftop1.jpg,track.jpg,soccerfield.jpg,sandbox.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44584,2020-11-19_18h07.26.873,lingCatScenes,2020.1.3,Win32,60,"[1366,625]",,,"[""trial_left_box"",""trial_right_box""]",,,,,,,,,,,,campsite3.jpg,space,3.535035,"[-0.392,0.3776]","[-0.2968,-0.3208]","[1,1]","[0,0]","[0,0]","[1.8629949999995006,2.9462450000028184]","[""trial_left_box"",""trial_right_box""]",0,18,18,20,1,boardwalk6.jpg,cave.jpg,cave4.jpg,basketballcourt7.jpg,,
