image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_2,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_3,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_2,space,8.086305,space,1.924175,space,7.44553,space,9.34001,0,0,0,0,1,ahead.jpg,ahead_path.jpg,44551,2020-11-24_20h47.56.563,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,7.205055,space,3.957785,0,1,1,1,1,ahead_left.jpg,ahead_left_path.jpg,44551,2020-11-24_20h47.56.563,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,3.406065,space,5.516395,0,2,2,6,1,right_left.jpg,right_left_path.jpg,44551,2020-11-24_20h47.56.563,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,2.50786,space,3.45266,0,3,3,5,1,right.jpg,right_path.jpg,44551,2020-11-24_20h47.56.563,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.97221,space,2.77568,0,4,4,4,1,left.jpg,left_path.jpg,44551,2020-11-24_20h47.56.563,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.394005,space,3.4446,0,5,5,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44551,2020-11-24_20h47.56.563,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,2.319685,space,3.70029,0,6,6,2,1,ahead_right.jpg,ahead_right_path.jpg,44551,2020-11-24_20h47.56.563,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44551,2020-11-24_20h47.56.563,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,22.681295,"[""ahead_box"",""sharp_right_box""]",space,3.691715,0,0,0,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44551,2020-11-24_20h47.56.563,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,14.056635,"[""left_box"",""sharp_left_box"",""ahead_box""]",space,2.415495,0,1,1,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44551,2020-11-24_20h47.56.563,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,9.23199,"[""ahead_box"",""left_box"",""slight_right_box""]",space,3.64193,0,2,2,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
