image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_2,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_3,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_2,space,5.433335,space,3.38943,space,8.27484,space,2.86463,0,0,0,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44299,2020-11-24_23h40.20.359,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.95258,space,1.46666,0,1,1,6,1,right_left.jpg,right_left_path.jpg,44299,2020-11-24_23h40.20.359,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.62787,space,1.22785,0,2,2,4,1,left.jpg,left_path.jpg,44299,2020-11-24_23h40.20.359,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.415075,space,1.900635,0,3,3,2,1,ahead_right.jpg,ahead_right_path.jpg,44299,2020-11-24_23h40.20.359,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.452125,space,1.27736,0,4,4,1,1,ahead_left.jpg,ahead_left_path.jpg,44299,2020-11-24_23h40.20.359,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.69812,space,0.632555,0,5,5,5,1,right.jpg,right_path.jpg,44299,2020-11-24_23h40.20.359,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.531145,space,0.79894,0,6,6,0,1,ahead.jpg,ahead_path.jpg,44299,2020-11-24_23h40.20.359,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44299,2020-11-24_23h40.20.359,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,9.19487,"[""sharp_left_box""]",space,2.154275,0,0,0,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44299,2020-11-24_23h40.20.359,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,7.99458,"[""sharp_right_box"",""ahead_box""]",space,0.96389,0,1,1,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44299,2020-11-24_23h40.20.359,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,1.89249,"[""ahead_box""]",space,0.856045,0,2,2,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
