image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,drawing,numDrawings,drawingSizes,practice_complete.keys,practice_complete.rt,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_5,trial_complete.keys,trial_complete.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_3,Image_List_4,key_resp.keys,key_resp.rt
Image_List_5,space,7.240525,space,2.050165,space,5.533595,space,2.010665,0,0,0,6,1,right_left.jpg,right_left_path.jpg,44481,2020-11-23_20h37.10.953,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,2.27973,space,1.837005,0,1,1,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44481,2020-11-23_20h37.10.953,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,0.78015,space,1.82931,0,2,2,5,1,right.jpg,right_path.jpg,44481,2020-11-23_20h37.10.953,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,0.888975,space,4.056285,0,3,3,1,1,ahead_left.jpg,ahead_left_path.jpg,44481,2020-11-23_20h37.10.953,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,1.11017,space,2.962695,0,4,4,4,1,left.jpg,left_path.jpg,44481,2020-11-23_20h37.10.953,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,4.881105,space,1.38115,0,5,5,0,1,ahead.jpg,ahead_path.jpg,44481,2020-11-23_20h37.10.953,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,1.120645,space,12.789095,0,6,6,2,1,ahead_right.jpg,ahead_right_path.jpg,44481,2020-11-23_20h37.10.953,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,,,,,,,,,,,,44481,2020-11-23_20h37.10.953,analogCatScenes,2020.1.3,Win32,60,"[1920,1080]",[],0,[],space,4.83524,space,8.66831,0,0,0,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_5,,,,,,,,,,,,,,,,44481,2020-11-23_20h37.10.953,analogCatScenes,2020.1.3,Win32,60,"[1920,1080]",[],0,[],space,0.04407,space,1.609735,0,1,1,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_5,,,,,,,,,,,,,,,,44481,2020-11-23_20h37.10.953,analogCatScenes,2020.1.3,Win32,60,"[1920,1080]",[],0,[],space,4.958025,space,5.70488,0,2,2,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,
