image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_2,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_3,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_2,space,1.74985,space,0.41124,space,0.536795,space,0.337395,0,0,0,2,1,ahead_right.jpg,ahead_right_path.jpg,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.234205,space,0.202055,0,1,1,0,1,ahead.jpg,ahead_path.jpg,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.002285,space,0.00116,0,2,2,1,1,ahead_left.jpg,ahead_left_path.jpg,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.01421,space,0.1762,0,3,3,4,1,left.jpg,left_path.jpg,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.33436,space,0.16868,0,4,4,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.14018,space,0.14921,0,5,5,6,1,right_left.jpg,right_left_path.jpg,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.18416,space,0.19118,0,6,6,5,1,right.jpg,right_path.jpg,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.15186,[],space,0.17717,0,0,0,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.171385,[],space,0.186195,0,1,1,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.210995,[],space,0.17847,0,2,2,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.164805,[],space,0.20302,0,3,3,6,1,right_left_2.jpg,right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.202165,[],space,0.22066,0,4,4,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44548,2020-11-17_14h51.13.687,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.001225,[],space,0.17228,0,5,5,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
