image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_4,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_3,Image_List_5,key_resp.keys,key_resp.rt
Image_List_4,space,78.441695,space,7.49907,space,36.115035,space,4.098255,0,0,0,2,1,ahead_right.jpg,ahead_right_path.jpg,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,9.895355,space,5.16407,0,1,1,6,1,right_left.jpg,right_left_path.jpg,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,6.087375,space,1.958585,0,2,2,4,1,left.jpg,left_path.jpg,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,2.41907,space,0.861025,0,3,3,0,1,ahead.jpg,ahead_path.jpg,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,2.664495,space,1.965895,0,4,4,5,1,right.jpg,right_path.jpg,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,3.20507,space,3.101325,0,5,5,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,2.045005,space,3.140815,0,6,6,1,1,ahead_left.jpg,ahead_left_path.jpg,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,3.905265,[],space,1.5003,0,0,0,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,1.85329,[],space,2.594695,0,1,1,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,1.737625,[],space,1.414965,0,2,2,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,8.38471,"[""ahead_box""]",space,3.250995,0,3,3,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,11.17654,"[""slight_left_box"",""slight_right_box""]",space,3.500755,0,4,4,6,1,right_left_2.jpg,right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,6.52469,"[""ahead_box""]",space,1.97626,0,5,5,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,21.146795,"[""sharp_left_box""]",space,0.860665,0,6,6,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",,,"[""trial_ahead_box""]",,,,,,,,,,space,5.13097,pavilion3.jpg,space,4.525345,[0.011358506944444444],[-0.2986501736111111],[1],[0],[0],[3.981840000000375],"[""trial_ahead_box""]",0,0,0,78,1,parkinglot3.jpg,poolhall1.jpg,pier5.jpg,observatory1.jpg,,
Image_List_4,,,,,,,,,,,,,,,,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",,,"[""trial_sharp_right_box""]",,,,,,,,,,,,driveway8.jpg,space,5.27752,[0.5942534722222222],[-0.30681423611111114],[1],[0],[0],[4.728124999997874],"[""trial_sharp_right_box""]",0,1,1,38,1,dining_car2.jpg,elevatorOutside4.jpg,dock1.jpg,classroom1.jpg,,
Image_List_4,,,,,,,,,,,,,,,,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",,,"[""trial_ahead_box""]",,,,,,,,,,,,readingroom4.jpg,space,2.914515,[0.014075520833333334],[-0.3008984375],[1],[0],[0],[2.128530000001774],"[""trial_ahead_box""]",0,2,2,82,1,publicrestroom2.jpg,sandDunes_desert_outdoor9.jpg,promenadeDeck3.jpg,postoffice4.jpg,,
Image_List_4,,,,,,,,,,,,,,,,44290,2020-11-25_09h40.16.230,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",,,"[""trial_right_box"",""trial_ahead_box""]",,,,,,,,,,,,poolhall5.jpg,space,7.562265,"[0.3884461805555556,0.0091796875]","[-0.3032465277777778,-0.3029861111111111]","[1,1]","[0,0]","[0,0]","[4.4116649999997435,5.76186999999851]","[""trial_right_box"",""trial_ahead_box""]",0,3,3,80,1,pavilion2.jpg,racecarcourse2.jpg,porch.jpg,parkinggarage4.jpg,,
