image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_1,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_2,Image_List_3,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_1,space,12.26672,space,2.933415,space,7.28053,space,3.738715,0,0,0,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,24.42247,space,0.59315,0,1,1,0,1,ahead.jpg,ahead_path.jpg,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,4.304035,space,2.225245,0,2,2,2,1,ahead_right.jpg,ahead_right_path.jpg,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,35.14703,space,2.16726,0,3,3,5,1,right.jpg,right_path.jpg,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,6.906065,space,10.250295,0,4,4,1,1,ahead_left.jpg,ahead_left_path.jpg,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,1.722825,space,1.583355,0,5,5,6,1,right_left.jpg,right_left_path.jpg,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,2.193435,space,0.7277,0,6,6,4,1,left.jpg,left_path.jpg,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,10.721415,[],space,3.926425,0,0,0,6,1,right_left_2.jpg,right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,5.19693,[],space,1.649295,0,1,1,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,9.91542,"[""ahead_box""]",space,1.96179,0,2,2,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,21.18936,"[""right_box"",""sharp_left_box"",""ahead_box""]",space,4.68275,0,3,3,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44020,2020-11-06_18h08.05.081,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,11.48212,"[""slight_right_box""]",space,1.29703,0,4,4,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
