image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,drawing,numDrawings,drawingSizes,practice_complete.keys,practice_complete.rt,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_5,trial_complete.keys,trial_complete.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_3,Image_List_4,key_resp.keys,key_resp.rt
Image_List_5,space,23.39514,space,5.164135,space,9.18517,space,2.560095,0,0,0,5,1,right.jpg,right_path.jpg,44532,2020-11-03_20h36.52.303,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,1.23762,space,5.374755,0,1,1,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44532,2020-11-03_20h36.52.303,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,0.913305,space,0.83697,0,2,2,1,1,ahead_left.jpg,ahead_left_path.jpg,44532,2020-11-03_20h36.52.303,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,0.691665,space,0.524885,0,3,3,0,1,ahead.jpg,ahead_path.jpg,44532,2020-11-03_20h36.52.303,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,0.488065,space,0.46958,0,4,4,6,1,right_left.jpg,right_left_path.jpg,44532,2020-11-03_20h36.52.303,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,0.574345,space,1.18461,0,5,5,4,1,left.jpg,left_path.jpg,44532,2020-11-03_20h36.52.303,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,3.21974,space,0.46746,0,6,6,2,1,ahead_right.jpg,ahead_right_path.jpg,44532,2020-11-03_20h36.52.303,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,,,,,,,,,,,,44532,2020-11-03_20h36.52.303,analogCatScenes,2020.1.3,Win32,60,"[1500,1000]",[],0,[],space,0.768565,space,1.37711,0,0,0,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_5,,,,,,,,,,,,,,,,44532,2020-11-03_20h36.52.303,analogCatScenes,2020.1.3,Win32,60,"[1500,1000]",[],0,[],space,0.825295,space,0.8286,0,1,1,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_5,,,,,,,,,,,,,,,,44532,2020-11-03_20h36.52.303,analogCatScenes,2020.1.3,Win32,60,"[1500,1000]",[],0,[],space,0.84315,space,0.63496,0,2,2,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,
