image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_4,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_3,Image_List_5,key_resp.keys,key_resp.rt
Image_List_4,space,21.230045,space,3.65919,space,12.97169,space,4.137425,0,0,0,5,1,right.jpg,right_path.jpg,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,7.86682,space,4.206975,0,1,1,1,1,ahead_left.jpg,ahead_left_path.jpg,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,3.885485,space,2.41832,0,2,2,0,1,ahead.jpg,ahead_path.jpg,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,2.32456,space,3.076635,0,3,3,6,1,right_left.jpg,right_left_path.jpg,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,2.16069,space,2.875875,0,4,4,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,3.769185,space,6.729605,0,5,5,4,1,left.jpg,left_path.jpg,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,4.889365,space,2.50923,0,6,6,2,1,ahead_right.jpg,ahead_right_path.jpg,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,7.813065,"[""ahead_box""]",space,4.096585,0,0,0,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,7.818905,"[""slight_right_box""]",space,5.187925,0,1,1,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,8.8056,"[""right_box""]",space,1.988835,0,2,2,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,5.347225,"[""sharp_right_box"",""ahead_box""]",space,19.80589,0,3,3,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,6.047915,"[""slight_left_box"",""slight_right_box""]",space,4.2319,0,4,4,6,1,right_left_2.jpg,right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,22.717835,"[""ahead_box""]",space,1.801415,0,5,5,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44612,2020-11-24_16h31.36.454,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,13.077345,"[""ahead_box"",""slight_right_box"",""sharp_left_box""]",space,4.143995,0,6,6,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
