image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_3,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_3,space,19.480185,space,3.94735,space,20.600015,space,1.22893,0,0,0,0,1,ahead.jpg,ahead_path.jpg,44218,2020-11-08_09h36.09.619,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.361075,space,4.07658,0,1,1,4,1,left.jpg,left_path.jpg,44218,2020-11-08_09h36.09.619,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,1.553545,space,2.65257,0,2,2,6,1,right_left.jpg,right_left_path.jpg,44218,2020-11-08_09h36.09.619,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,2.54575,space,1.69596,0,3,3,5,1,right.jpg,right_path.jpg,44218,2020-11-08_09h36.09.619,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.29402,space,2.331505,0,4,4,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44218,2020-11-08_09h36.09.619,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.108645,space,2.33955,0,5,5,2,1,ahead_right.jpg,ahead_right_path.jpg,44218,2020-11-08_09h36.09.619,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,1.96175,space,3.511895,0,6,6,1,1,ahead_left.jpg,ahead_left_path.jpg,44218,2020-11-08_09h36.09.619,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44218,2020-11-08_09h36.09.619,lingCatScenes,2020.1.3,Win32,60,"[1707,960]",space,2.805825,[],space,1.08052,0,0,0,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44218,2020-11-08_09h36.09.619,lingCatScenes,2020.1.3,Win32,60,"[1707,960]",space,9.56472,"[""ahead_box""]",space,1.378835,0,1,1,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44218,2020-11-08_09h36.09.619,lingCatScenes,2020.1.3,Win32,60,"[1707,960]",space,3.959825,"[""ahead_box""]",space,1.235955,0,2,2,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
