image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,drawing,numDrawings,drawingSizes,practice_complete.keys,practice_complete.rt,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_4,trial_complete.keys,trial_complete.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_3,Image_List_5,key_resp.keys,key_resp.rt
Image_List_4,space,24.284,space,8.54,space,9.749,space,5.639,0,0,0,1,1,ahead_left.jpg,ahead_left_path.jpg,44238,2020-11-29_00h06.51.988,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,10.638,space,2.85,0,1,1,6,1,right_left.jpg,right_left_path.jpg,44238,2020-11-29_00h06.51.988,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,9.647,space,3.334,0,2,2,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44238,2020-11-29_00h06.51.988,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,3.894,space,1.623,0,3,3,0,1,ahead.jpg,ahead_path.jpg,44238,2020-11-29_00h06.51.988,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,5.563,space,0.648,0,4,4,2,1,ahead_right.jpg,ahead_right_path.jpg,44238,2020-11-29_00h06.51.988,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,3.782,space,1.496,0,5,5,4,1,left.jpg,left_path.jpg,44238,2020-11-29_00h06.51.988,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,3.762,space,0.929,0,6,6,5,1,right.jpg,right_path.jpg,44238,2020-11-29_00h06.51.988,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44238,2020-11-29_00h06.51.988,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.19625],[0.0025,-0.195],[0.0025,-0.19375],[0.0025,-0.19125],[0.0025,-0.19],[0.0025,-0.18875],[0.0025,-0.1875],[0.0025,-0.18625],[0.0025,-0.18375],[0.0025,-0.1825],[0.0025,-0.18125],[0.0025,-0.18],[0.0025,-0.17875],[0.0025,-0.17625],[0.0025,-0.175],[0.0025,-0.17125],[0.0025,-0.16875],[0.0025,-0.165],[0.0025,-0.16125],[0.0025,-0.15875],[0.0025,-0.155],[0.00375,-0.1525],[0.00375,-0.14875],[0.00375,-0.14625],[0.00375,-0.14375],[0.005,-0.14],[0.005,-0.13625],[0.00625,-0.13375],[0.00625,-0.13],[0.00625,-0.1275],[0.0075,-0.12375],[0.0075,-0.12125],[0.00875,-0.11875],[0.00875,-0.1175],[0.00875,-0.115],[0.01,-0.11125],[0.01,-0.10875],[0.01,-0.1075],[0.01125,-0.105],[0.01125,-0.1025],[0.01125,-0.1],[0.01125,-0.0975],[0.01125,-0.09375],[0.01125,-0.09],[0.01125,-0.08625],[0.01375,-0.0775],[0.01375,-0.07125],[0.01375,-0.065],[0.015,-0.06],[0.015,-0.055],[0.01625,-0.05125],[0.01625,-0.0475],[0.01625,-0.04375],[0.0175,-0.04125],[0.0175,-0.035],[0.01875,-0.03],[0.01875,-0.025],[0.01875,-0.02125],[0.02,-0.01625],[0.02,-0.0125],[0.02125,-0.0075],[0.02125,-0.0025],[0.0225,0.00375],[0.02375,0.01],[0.02625,0.01625],[0.02625,0.02125],[0.0275,0.02625],[0.0275,0.03125],[0.02875,0.03625],[0.02875,0.03875],[0.02875,0.04375],[0.03,0.0475],[0.03125,0.05375],[0.03125,0.05875],[0.03125,0.06375],[0.0325,0.06625],[0.0325,0.06875],[0.0325,0.0725],[0.0325,0.075],[0.0325,0.0775],[0.0325,0.0825],[0.03375,0.0875],[0.03375,0.09375],[0.03375,0.09625],[0.035,0.1],[0.035,0.1025],[0.035,0.105],[0.03625,0.10875],[0.03625,0.11125],[0.0375,0.11375],[0.03875,0.1175],[0.03875,0.12125],[0.04,0.125],[0.04,0.12875],[0.04,0.13],[0.04125,0.1325],[0.04125,0.13375],[0.04125,0.135],[0.04125,0.13625],[0.04125,0.1375],[0.0425,0.13875],[0.0425,0.1425],[0.0425,0.145],[0.04375,0.14625],[0.04375,0.15],[0.04375,0.1525],[0.04375,0.155],[0.04375,0.1575],[0.045,0.16],[0.045,0.16375],[0.045,0.16625],[0.04625,0.1725],[0.04625,0.175],[0.0475,0.1775],[0.0475,0.17875],[0.0475,0.18],[0.0475,0.18125],[0.0475,0.1825],[0.0475,0.1825],[0.0475,0.1825],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.18375],[0.04875,0.185],[0.04875,0.18625],[0.04875,0.18625],[0.04875,0.1875],[0.04875,0.1875],[0.04875,0.19],[0.04875,0.1925],[0.05,0.1975],[0.05125,0.20375],[0.05125,0.205],[0.05125,0.20625],[0.05125,0.20625],[0.05125,0.20625],[0.05125,0.20625],[0.05125,0.20625],[0.05125,0.20625],[0.05125,0.20625],[0.05125,0.20625]]]",1,[174],space,22.853,space,6.537,0,0,0,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44238,2020-11-29_00h06.51.988,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.19],[0.0025,-0.18875],[0.0025,-0.18875],[0.0025,-0.18875],[0.0025,-0.1875],[0.0025,-0.1875],[0.0025,-0.18625],[0.0025,-0.18625],[0.0025,-0.18625],[0.0025,-0.185],[0.0025,-0.185],[0.00125,-0.18375],[0.00125,-0.1825],[0.00125,-0.1825],[0.00125,-0.18125],[0.00125,-0.18],[0,-0.18],[0,-0.1775],[0,-0.17625],[-0.00125,-0.175],[-0.00125,-0.17375],[-0.0025,-0.1725],[-0.0025,-0.17],[-0.0025,-0.16875],[-0.00375,-0.1675],[-0.00375,-0.165],[-0.005,-0.16375],[-0.00625,-0.16125],[-0.00625,-0.15875],[-0.00875,-0.155],[-0.01,-0.15125],[-0.01,-0.14875],[-0.01125,-0.14625],[-0.01125,-0.14375],[-0.0125,-0.14125],[-0.0125,-0.13875],[-0.01375,-0.1375],[-0.015,-0.135],[-0.01625,-0.1325],[-0.01625,-0.13],[-0.0175,-0.12875],[-0.0175,-0.125],[-0.01875,-0.1225],[-0.02,-0.12],[-0.02,-0.1175],[-0.02,-0.115],[-0.02125,-0.1125],[-0.0225,-0.11],[-0.0225,-0.10625],[-0.02375,-0.10375],[-0.025,-0.10125],[-0.02625,-0.0975],[-0.0275,-0.095],[-0.02875,-0.0925],[-0.03,-0.09],[-0.03,-0.0875],[-0.03125,-0.085],[-0.0325,-0.08375],[-0.03375,-0.08],[-0.03375,-0.07875],[-0.035,-0.07625],[-0.035,-0.075],[-0.035,-0.0725],[-0.03625,-0.07125],[-0.03625,-0.06875],[-0.0375,-0.0675],[-0.03875,-0.065],[-0.04,-0.0625],[-0.04,-0.06125],[-0.04125,-0.06],[-0.04125,-0.0575],[-0.0425,-0.05625],[-0.0425,-0.055],[-0.04375,-0.05375],[-0.04375,-0.05125],[-0.045,-0.05],[-0.045,-0.04875],[-0.04625,-0.04625],[-0.04625,-0.045],[-0.0475,-0.04375],[-0.04875,-0.04125],[-0.04875,-0.04],[-0.05,-0.0375],[-0.05,-0.035],[-0.05125,-0.03375],[-0.0525,-0.03125],[-0.0525,-0.02875],[-0.05375,-0.02625],[-0.055,-0.02375],[-0.055,-0.0225],[-0.05625,-0.02],[-0.0575,-0.0175],[-0.0575,-0.01625],[-0.05875,-0.01375],[-0.06,-0.01125],[-0.06125,-0.00875],[-0.06125,-0.0075],[-0.0625,-0.005],[-0.06375,-0.0025],[-0.06375,-0.00125],[-0.06625,0.00125],[-0.06625,0.005],[-0.06875,0.0075],[-0.06875,0.01],[-0.07125,0.01375],[-0.0725,0.0175],[-0.07375,0.02],[-0.075,0.0225],[-0.07625,0.02375],[-0.0775,0.02625],[-0.07875,0.02875],[-0.08,0.03],[-0.08125,0.0325],[-0.0825,0.035],[-0.085,0.03875],[-0.08625,0.04125],[-0.0875,0.045],[-0.09,0.0475],[-0.09,0.05],[-0.0925,0.0525],[-0.09375,0.055],[-0.095,0.05875],[-0.09625,0.06],[-0.0975,0.0625],[-0.09875,0.06375],[-0.1,0.06625],[-0.10125,0.0675],[-0.1025,0.07],[-0.10375,0.0725],[-0.105,0.075],[-0.10625,0.07625],[-0.1075,0.0775],[-0.10875,0.08125],[-0.11,0.0825],[-0.11125,0.085],[-0.1125,0.0875],[-0.11375,0.08875],[-0.11625,0.09125],[-0.1175,0.09375],[-0.11875,0.095],[-0.11875,0.09625],[-0.12125,0.09875],[-0.12375,0.10125],[-0.125,0.1025],[-0.12625,0.10375],[-0.1275,0.10375],[-0.1275,0.105],[-0.12875,0.10625],[-0.13125,0.1075],[-0.1325,0.11125],[-0.135,0.11375],[-0.1375,0.11875],[-0.14,0.12125],[-0.1425,0.12375],[-0.14375,0.12625],[-0.145,0.1275],[-0.14625,0.12875],[-0.14875,0.13],[-0.15,0.13125],[-0.15125,0.1325],[-0.1525,0.13375],[-0.155,0.135],[-0.15625,0.13625],[-0.1575,0.1375],[-0.16,0.13875],[-0.16125,0.13875],[-0.1625,0.14125],[-0.16375,0.14125],[-0.16375,0.1425],[-0.165,0.14375],[-0.165,0.14625],[-0.16625,0.1475],[-0.16625,0.14875],[-0.1675,0.15],[-0.1675,0.1525],[-0.16875,0.155],[-0.17,0.15625],[-0.17,0.15875],[-0.1725,0.16125],[-0.1725,0.16375],[-0.17375,0.165],[-0.17625,0.1675],[-0.1775,0.17125],[-0.18,0.175],[-0.1825,0.17875],[-0.18375,0.18125],[-0.185,0.1825],[-0.185,0.185],[-0.18625,0.18625],[-0.18625,0.18625],[-0.18625,0.1875],[-0.18625,0.1875],[-0.18625,0.18875],[-0.18625,0.19125],[-0.18625,0.1925],[-0.18625,0.19375],[-0.18625,0.195],[-0.18625,0.19625],[-0.18625,0.19625],[-0.18625,0.1975],[-0.18625,0.19875],[-0.185,0.19875],[-0.185,0.2],[-0.185,0.20125],[-0.185,0.20125],[-0.185,0.20125],[-0.185,0.20125],[-0.185,0.20125],[-0.185,0.20125],[-0.185,0.20125],[-0.185,0.20125],[-0.185,0.20125],[-0.185,0.20125],[-0.18625,0.20125],[-0.18625,0.20125]],[[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.2],[0.005,-0.1975],[0.005,-0.19375],[0.005,-0.19],[0.005,-0.185],[0.005,-0.17875],[0.00625,-0.17625],[0.0075,-0.1725],[0.00875,-0.17],[0.01125,-0.16625],[0.0125,-0.16125],[0.01375,-0.15875],[0.015,-0.15375],[0.01625,-0.15],[0.0175,-0.145],[0.02125,-0.135],[0.0225,-0.13],[0.025,-0.1225],[0.0275,-0.115],[0.03,-0.1075],[0.0325,-0.10125],[0.03375,-0.09375],[0.03625,-0.0875],[0.03875,-0.0825],[0.04125,-0.07375],[0.04375,-0.06875],[0.045,-0.0625],[0.04625,-0.0575],[0.0475,-0.0525],[0.05,-0.04625],[0.0525,-0.04],[0.055,-0.0325],[0.0575,-0.02625],[0.06125,-0.01875],[0.0625,-0.01375],[0.065,-0.01],[0.06625,-0.00625],[0.0675,-0.00375],[0.06875,0.00125],[0.07125,0.00625],[0.0725,0.01125],[0.075,0.01625],[0.07625,0.0225],[0.07875,0.02625],[0.08,0.03],[0.08125,0.03375],[0.0825,0.03625],[0.08375,0.03875],[0.085,0.04125],[0.08625,0.04375],[0.0875,0.0475],[0.08875,0.05125],[0.09,0.055],[0.09125,0.05875],[0.0925,0.06375],[0.095,0.06875],[0.0975,0.075],[0.10125,0.08125],[0.10375,0.0875],[0.10625,0.0925],[0.10875,0.0975],[0.11125,0.10125],[0.11375,0.10625],[0.11625,0.11],[0.11875,0.1125],[0.12,0.115],[0.1225,0.11875],[0.12375,0.12125],[0.12625,0.125],[0.12875,0.1275],[0.13125,0.1325],[0.13375,0.13625],[0.13625,0.13875],[0.13875,0.14125],[0.14,0.14375],[0.14125,0.145],[0.1425,0.14625],[0.145,0.1475],[0.145,0.14875],[0.14625,0.15],[0.14875,0.15125],[0.15,0.1525],[0.15,0.15375],[0.15125,0.155],[0.1525,0.15625],[0.155,0.1575],[0.15625,0.15875],[0.1575,0.16],[0.15875,0.1625],[0.16,0.16375],[0.16125,0.165],[0.1625,0.16625],[0.16375,0.1675],[0.165,0.16875],[0.16625,0.17],[0.1675,0.17125],[0.16875,0.1725],[0.17,0.17375],[0.17125,0.17625],[0.1725,0.17625],[0.1725,0.1775],[0.17375,0.17875],[0.17375,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875],[0.175,0.17875]]]",2,"[236,130]",space,13.023,space,3.11,0,1,1,6,1,right_left_2.jpg,right_left_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44238,2020-11-29_00h06.51.988,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.195],[0.00125,-0.1925],[0.00125,-0.19],[0.00125,-0.185],[0.00125,-0.17375],[0.00125,-0.16875],[0.00125,-0.1625],[0.00125,-0.155],[0.00125,-0.15],[0.00125,-0.14375],[0.00125,-0.14],[0,-0.13375],[0,-0.12875],[0,-0.12375],[-0.00125,-0.11375],[-0.0025,-0.1075],[-0.0025,-0.1],[-0.0025,-0.0925],[-0.0025,-0.085],[-0.0025,-0.07625],[-0.0025,-0.07125],[-0.0025,-0.06625],[-0.0025,-0.06125],[-0.0025,-0.055],[-0.00375,-0.05125],[-0.00375,-0.0475],[-0.00375,-0.0425],[-0.005,-0.03875],[-0.005,-0.0325],[-0.00625,-0.0275],[-0.00625,-0.0225],[-0.0075,-0.0175],[-0.0075,-0.01125],[-0.0075,-0.0075],[-0.00875,-0.0025],[-0.00875,0.0025],[-0.01,0.00625],[-0.01,0.01],[-0.01,0.01375],[-0.01125,0.01625],[-0.01125,0.02],[-0.01125,0.02375],[-0.0125,0.02625],[-0.0125,0.03125],[-0.01375,0.035],[-0.01375,0.03875],[-0.01375,0.04375],[-0.015,0.04625],[-0.015,0.05],[-0.01625,0.05375],[-0.01625,0.0575],[-0.0175,0.06125],[-0.0175,0.06375],[-0.01875,0.06625],[-0.01875,0.06875],[-0.02,0.07125],[-0.02,0.07375],[-0.02,0.075],[-0.02,0.0775],[-0.02125,0.07875],[-0.02125,0.08],[-0.02125,0.08125],[-0.02125,0.08375],[-0.02125,0.085],[-0.02125,0.0875],[-0.02125,0.08875],[-0.02125,0.09125],[-0.02125,0.09125],[-0.02125,0.0925],[-0.0225,0.0925],[-0.0225,0.09375],[-0.0225,0.095],[-0.0225,0.095],[-0.0225,0.09625],[-0.0225,0.09625],[-0.0225,0.09625],[-0.0225,0.0975],[-0.0225,0.0975],[-0.0225,0.0975],[-0.02375,0.0975],[-0.02375,0.0975],[-0.02375,0.0975]],[[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.19375],[0.00625,-0.1925],[0.00625,-0.1925],[0.00625,-0.19125],[0.00625,-0.18875],[0.00625,-0.18625],[0.00625,-0.1825],[0.00625,-0.17625],[0.005,-0.17375],[0.005,-0.17],[0.005,-0.1675],[0.005,-0.165],[0.005,-0.16125],[0.005,-0.15875],[0.005,-0.155],[0.005,-0.1525],[0.00375,-0.14875],[0.00375,-0.14625],[0.00375,-0.145],[0.00375,-0.1425],[0.00375,-0.14125],[0.00375,-0.14],[0.00375,-0.13875],[0.00375,-0.1375],[0.00375,-0.13625],[0.00375,-0.135],[0.00375,-0.13375],[0.00375,-0.1325],[0.00375,-0.13125],[0.00375,-0.13],[0.00375,-0.1275],[0.00375,-0.1275],[0.00375,-0.12625],[0.00375,-0.12625],[0.005,-0.125],[0.005,-0.125],[0.00625,-0.125],[0.0075,-0.125],[0.00875,-0.125],[0.01,-0.12375],[0.01125,-0.12375],[0.015,-0.1225],[0.02,-0.12125],[0.02375,-0.12],[0.03375,-0.11875],[0.03875,-0.1175],[0.045,-0.115],[0.0525,-0.11375],[0.0575,-0.1125],[0.065,-0.11],[0.07375,-0.11],[0.08125,-0.1075],[0.09,-0.10625],[0.0975,-0.105],[0.1075,-0.1025],[0.11625,-0.10125],[0.1225,-0.1],[0.13,-0.0975],[0.14,-0.095],[0.1475,-0.09375],[0.1575,-0.09125],[0.165,-0.09],[0.1725,-0.0875],[0.185,-0.085],[0.19375,-0.08375],[0.20125,-0.08375],[0.21125,-0.0825],[0.22125,-0.08125],[0.2325,-0.08125],[0.24375,-0.08125],[0.2575,-0.08125],[0.27875,-0.08125],[0.285,-0.08125],[0.295,-0.08125],[0.30125,-0.08125],[0.30625,-0.08125],[0.31,-0.08125],[0.3125,-0.08125],[0.31625,-0.08125],[0.31875,-0.08125],[0.32,-0.08125],[0.32125,-0.08125],[0.32375,-0.08125],[0.32375,-0.08125],[0.32375,-0.08125],[0.32375,-0.08125]]]",2,"[94,98]",space,9.887,space,1.761,0,2,2,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,
