43812,0.367712603797289,99
43823,0.282768366221862,100
43851,0.37749991917517,100
43887,0.279293415694018,99
43903,0.431832796852104,100
43947,0.289399175267899,100
43974,0.360624185438748,99
43992,0.358334510675631,100
44124,0.399667862760834,100
44162,0.322183232269308,100
44213,0.295385090469208,100
44225,0.276366644924638,99
44235,0.401315659689106,99
44238,0.309299987752456,100
44239,0.336057966137305,100
44241,0.369447131509507,99
44273,0.335535173092503,100
44293,0.497540210945193,99
44313,0.249480741528433,81
44317,0.312624744549394,100
44322,0.231783228935674,100
44332,0.326227377900252,99
44347,0.290293316300958,100
44354,0.479930095255841,100
44380,0.325302128432965,98
44401,0.311765917032026,100
44422,0.32817563193501,100
44477,0.327891264036298,100
44480,0.295471908790725,98
44502,0.255451567862183,100
44513,0.27010740418511,100
44518,0.298652980061105,65
44526,0.458474555974826,100
44532,0.44085619707252,99
44533,0.440572898120881,100
44542,0.387754515877459,100
44545,0.333522798344033,81
44563,0.394091403733473,100
44576,0.311712165055797,100
44581,0.415023715319959,99
44606,0.338107709842734,100
44607,0.285955094679957,100
44608,0.389476256116322,100
44614,0.318808094328269,100
46455,0.333747162930667,100
46463,0.369496924802661,99
46466,0.310018406640738,100
46470,0.27575032304565,100
46473,0.365768443457782,100
46475,0.364711594171822,100
46502,0.280539526259527,100
46518,0.373664543714507,98
46524,0.27778340099263,100
46533,0.415718396278098,100
46542,0.432217708136886,100
46551,0.288817503498867,100
46575,0.349991068760864,100
46612,0.344954944719005,99
46617,0.273554877064453,100
46621,0.418965532686561,100
46622,0.361077737224987,100
46628,0.405600025053136,100
46661,0.297378979409114,100
46684,0.373098472366109,100
46689,0.362910352405161,100
46690,0.37924036083536,99
46695,0.32826012812322,100
46711,0.265057271252377,99
46760,0.353435583012179,100
46781,0.376740087141516,100
46783,0.294606427219696,100
