43812,0.323938450705486,99
43823,0.248201713724993,100
43851,0.351906112032011,100
43887,0.262530643976237,99
43903,0.37530921426136,100
43947,0.249201846010983,100
43974,0.292984529019738,99
43992,0.312000926601468,100
44124,0.375250497312518,100
44162,0.291971744257025,100
44213,0.267323835268617,100
44225,0.230426358818688,99
44235,0.338803389824626,99
44238,0.266378617093433,100
44239,0.270899749166565,100
44241,0.310033003451547,99
44273,0.291415783346856,100
44293,0.410941302249528,99
44313,0.231212778882135,81
44317,0.251162508721463,100
44322,0.211973178223707,100
44332,0.268426691303077,99
44347,0.261982682974776,100
44354,0.418970673698932,100
44380,0.276379051361689,98
44401,0.288453725669533,100
44422,0.279011099280324,100
44477,0.26670786221046,100
44480,0.262630985571043,98
44502,0.24069452135358,100
44513,0.239065051716752,100
44518,0.270024804803185,65
44526,0.41608831545338,100
44532,0.372197139337941,99
44533,0.37513899266487,100
44542,0.334341927566566,100
44545,0.279054074323978,81
44563,0.34996972957626,100
44576,0.276757681050804,100
44581,0.371686781265049,99
44606,0.304459446250694,100
44607,0.229895622916811,100
44608,0.334803552925587,100
44614,0.278448570785113,100
46455,0.300699355478864,100
46463,0.328421610078276,99
46466,0.261165089257993,100
46470,0.234542653143872,100
46473,0.314328069611719,100
46475,0.308869127752259,100
46502,0.255699485437945,100
46518,0.331269685555563,98
46524,0.241882305779727,100
46533,0.356726494632894,100
46542,0.370387832988054,100
46551,0.257215422400041,100
46575,0.300788528779522,100
46612,0.300113930921964,99
46617,0.250639368211851,100
46621,0.34766054189764,100
46622,0.29982191441115,100
46628,0.348743559753057,100
46661,0.246449807574973,100
46684,0.321204796219245,100
46689,0.316324191349559,100
46690,0.337836269881915,99
46695,0.30186605356168,100
46711,0.245746306096959,99
46760,0.323661968284287,100
46781,0.320419377135113,100
46783,0.255822884198278,100
