image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_2,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_3,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_2,space,8.14006,space,7.715175,space,21.695205,space,6.93401,0,0,0,1,1,ahead_left.jpg,ahead_left_path.jpg,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,4.16316,space,6.3701,0,1,1,5,1,right.jpg,right_path.jpg,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,4.550865,space,4.387075,0,2,2,6,1,right_left.jpg,right_left_path.jpg,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,4.2644,space,2.44133,0,3,3,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,3.85499,space,4.591525,0,4,4,2,1,ahead_right.jpg,ahead_right_path.jpg,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,5.061465,space,1.21492,0,5,5,0,1,ahead.jpg,ahead_path.jpg,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,2.662895,space,5.28461,0,6,6,4,1,left.jpg,left_path.jpg,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,19.4722,"[""ahead_box"",""left_box""]",space,1.715765,0,0,0,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,6.209125,"[""ahead_box""]",space,3.41314,0,1,1,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,14.936635,"[""ahead_box"",""sharp_left_box"",""sharp_right_box""]",space,6.584205,0,2,2,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,5.879685,"[""ahead_box"",""sharp_right_box""]",space,2.079585,0,3,3,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44288,2020-11-24_19h23.15.569,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,20.316085,"[""sharp_left_box""]",space,1.137195,0,4,4,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
