image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,drawing,numDrawings,drawingSizes,practice_complete.keys,practice_complete.rt,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_3,trial_complete.keys,trial_complete.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_3,space,18.02323,space,5.648845,space,14.076185,space,6.559215,0,0,0,1,1,ahead_left.jpg,ahead_left_path.jpg,44354,2020-11-24_13h22.28.143,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,2.45554,space,2.68306,0,1,1,5,1,right.jpg,right_path.jpg,44354,2020-11-24_13h22.28.143,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.712285,space,2.599665,0,2,2,2,1,ahead_right.jpg,ahead_right_path.jpg,44354,2020-11-24_13h22.28.143,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,1.232035,space,0.95992,0,3,3,6,1,right_left.jpg,right_left_path.jpg,44354,2020-11-24_13h22.28.143,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,1.56999,space,0.84208,0,4,4,4,1,left.jpg,left_path.jpg,44354,2020-11-24_13h22.28.143,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,1.6673,space,2.70249,0,5,5,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44354,2020-11-24_13h22.28.143,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,2.94381,space,2.543685,0,6,6,0,1,ahead.jpg,ahead_path.jpg,44354,2020-11-24_13h22.28.143,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44354,2020-11-24_13h22.28.143,analogCatScenes,2020.1.3,MacIntel,60,"[1440,900]",[],0,[],space,1.55738,space,2.09854,0,0,0,6,1,right_left_2.jpg,right_left_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44354,2020-11-24_13h22.28.143,analogCatScenes,2020.1.3,MacIntel,60,"[1440,900]",[],0,[],space,1.572785,space,3.434865,0,1,1,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44354,2020-11-24_13h22.28.143,analogCatScenes,2020.1.3,MacIntel,60,"[1440,900]",[],0,[],space,1.54334,space,1.37769,0,2,2,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,
