image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_1,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_2,Image_List_3,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_1,space,20.360365,space,4.19923,space,12.012205,space,1.08683,0,0,0,4,1,left.jpg,left_path.jpg,44237,2020-11-18_16h44.36.722,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,34.57749,space,3.57726,0,1,1,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44237,2020-11-18_16h44.36.722,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,45.7194,space,2.679635,0,2,2,5,1,right.jpg,right_path.jpg,44237,2020-11-18_16h44.36.722,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,6.87139,space,2.52189,0,3,3,6,1,right_left.jpg,right_left_path.jpg,44237,2020-11-18_16h44.36.722,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,1.38733,space,2.568765,0,4,4,2,1,ahead_right.jpg,ahead_right_path.jpg,44237,2020-11-18_16h44.36.722,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,3.070705,space,1.682835,0,5,5,1,1,ahead_left.jpg,ahead_left_path.jpg,44237,2020-11-18_16h44.36.722,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,space,1.477205,space,0.51013,0,6,6,0,1,ahead.jpg,ahead_path.jpg,44237,2020-11-18_16h44.36.722,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44237,2020-11-18_16h44.36.722,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,1.185555,[],space,0.476005,0,0,0,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44237,2020-11-18_16h44.36.722,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,0.435535,[],space,0.263665,0,1,1,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_1,,,,,,,,,,,,,,,,44237,2020-11-18_16h44.36.722,lingCatScenes,2020.1.3,MacIntel,60,"[1280,800]",space,0.189125,[],space,0.174785,0,2,2,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
