image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_3,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_3,space,6.23395,space,4.518835,space,13.393185,space,3.92433,0,0,0,1,1,ahead_left.jpg,ahead_left_path.jpg,44080,2020-11-18_17h24.22.162,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.04525,space,8.06788,0,1,1,4,1,left.jpg,left_path.jpg,44080,2020-11-18_17h24.22.162,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.24855,space,4.028475,0,2,2,6,1,right_left.jpg,right_left_path.jpg,44080,2020-11-18_17h24.22.162,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,1.811955,space,0.55557,0,3,3,0,1,ahead.jpg,ahead_path.jpg,44080,2020-11-18_17h24.22.162,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.329735,space,0.9337,0,4,4,2,1,ahead_right.jpg,ahead_right_path.jpg,44080,2020-11-18_17h24.22.162,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,4.138935,space,4.653175,0,5,5,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44080,2020-11-18_17h24.22.162,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.18339,space,5.352795,0,6,6,5,1,right.jpg,right_path.jpg,44080,2020-11-18_17h24.22.162,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44080,2020-11-18_17h24.22.162,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,16.183245,"[""ahead_box"",""sharp_left_box""]",space,3.434535,0,0,0,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44080,2020-11-18_17h24.22.162,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,13.12563,"[""sharp_right_box"",""ahead_box"",""sharp_left_box""]",space,2.42184,0,1,1,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44080,2020-11-18_17h24.22.162,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,5.583735,"[""ahead_box""]",space,0.65856,0,2,2,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
