image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,drawing,numDrawings,drawingSizes,practice_complete.keys,practice_complete.rt,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_3,trial_complete.keys,trial_complete.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_3,space,19.23,space,2.834,space,8.416,space,4.604,0,0,0,6,1,right_left.jpg,right_left_path.jpg,44608,2020-11-24_10h34.24.162,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.198,space,1.136,0,1,1,5,1,right.jpg,right_path.jpg,44608,2020-11-24_10h34.24.162,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,0.968,space,0.735,0,2,2,0,1,ahead.jpg,ahead_path.jpg,44608,2020-11-24_10h34.24.162,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,1.001,space,1.048,0,3,3,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44608,2020-11-24_10h34.24.162,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,1.077,space,1.132,0,4,4,2,1,ahead_right.jpg,ahead_right_path.jpg,44608,2020-11-24_10h34.24.162,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,1.287,space,0.38,0,5,5,1,1,ahead_left.jpg,ahead_left_path.jpg,44608,2020-11-24_10h34.24.162,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,0.633,space,0.524,0,6,6,4,1,left.jpg,left_path.jpg,44608,2020-11-24_10h34.24.162,analogCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44608,2020-11-24_10h34.24.162,analogCatScenes,2020.1.3,MacIntel,60,"[1440,900]","[[[-0.006666666666666667,-0.19777777777777777],[-0.006666666666666667,-0.19777777777777777],[-0.006666666666666667,-0.19777777777777777],[-0.006666666666666667,-0.19777777777777777],[-0.006666666666666667,-0.19777777777777777],[-0.006666666666666667,-0.19777777777777777],[-0.006666666666666667,-0.19777777777777777],[-0.006666666666666667,-0.19777777777777777],[-0.006666666666666667,-0.19777777777777777],[-0.008888888888888889,-0.19777777777777777],[-0.022222222222222223,-0.19666666666666666],[-0.05333333333333334,-0.18777777777777777],[-0.07666666666666666,-0.18],[-0.10444444444444445,-0.17222222222222222],[-0.12333333333333334,-0.16555555555555557],[-0.1411111111111111,-0.16],[-0.15222222222222223,-0.15666666666666668],[-0.16111111111111112,-0.15444444444444444],[-0.16777777777777778,-0.15444444444444444],[-0.17666666666666667,-0.15444444444444444],[-0.1811111111111111,-0.15444444444444444],[-0.18666666666666668,-0.15444444444444444],[-0.19333333333333333,-0.15444444444444444],[-0.2,-0.15444444444444444],[-0.20777777777777778,-0.15444444444444444],[-0.21555555555555556,-0.15333333333333332],[-0.2222222222222222,-0.1511111111111111],[-0.2288888888888889,-0.14888888888888888],[-0.23333333333333334,-0.14666666666666667],[-0.23777777777777778,-0.14444444444444443],[-0.24555555555555555,-0.14],[-0.2477777777777778,-0.14],[-0.2544444444444444,-0.13555555555555557],[-0.26,-0.13333333333333333],[-0.2644444444444444,-0.13],[-0.27,-0.12666666666666668],[-0.27444444444444444,-0.12222222222222222],[-0.2777777777777778,-0.11888888888888889],[-0.2811111111111111,-0.11666666666666667],[-0.28444444444444444,-0.11333333333333333],[-0.2877777777777778,-0.11],[-0.29,-0.10777777777777778],[-0.29333333333333333,-0.10333333333333333],[-0.2966666666666667,-0.10111111111111111],[-0.29888888888888887,-0.09888888888888889],[-0.3011111111111111,-0.09777777777777778],[-0.3022222222222222,-0.09666666666666666],[-0.30444444444444446,-0.09555555555555556],[-0.3055555555555556,-0.09444444444444444],[-0.30666666666666664,-0.09333333333333334],[-0.3088888888888889,-0.09333333333333334],[-0.31,-0.09222222222222222],[-0.3111111111111111,-0.09111111111111111],[-0.31333333333333335,-0.09111111111111111],[-0.31444444444444447,-0.09],[-0.31666666666666665,-0.08888888888888889],[-0.3188888888888889,-0.08777777777777777],[-0.3211111111111111,-0.08666666666666667],[-0.32222222222222224,-0.08666666666666667],[-0.3233333333333333,-0.08555555555555555],[-0.32555555555555554,-0.08555555555555555],[-0.32666666666666666,-0.08444444444444445],[-0.3277777777777778,-0.08444444444444445],[-0.3288888888888889,-0.08444444444444445],[-0.3288888888888889,-0.08444444444444445],[-0.3288888888888889,-0.08333333333333333],[-0.3288888888888889,-0.08333333333333333],[-0.3288888888888889,-0.08333333333333333],[-0.3288888888888889,-0.08333333333333333],[-0.3288888888888889,-0.08333333333333333]],[[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.1988888888888889],[-0.0011111111111111111,-0.19777777777777777],[-0.0011111111111111111,-0.19777777777777777],[-0.0011111111111111111,-0.19666666666666666],[-0.0011111111111111111,-0.19555555555555557],[-0.0011111111111111111,-0.19333333333333333],[-0.0011111111111111111,-0.18888888888888888],[-0.0011111111111111111,-0.18222222222222223],[-0.0011111111111111111,-0.17333333333333334],[-0.0011111111111111111,-0.16555555555555557],[0,-0.15444444444444444],[0,-0.14888888888888888],[0.0011111111111111111,-0.1411111111111111],[0.0011111111111111111,-0.13555555555555557],[0.0022222222222222222,-0.13],[0.0033333333333333335,-0.12111111111111111],[0.0044444444444444444,-0.11777777777777777],[0.005555555555555556,-0.11222222222222222],[0.005555555555555556,-0.11],[0.006666666666666667,-0.10666666666666667],[0.0077777777777777776,-0.10444444444444445],[0.0077777777777777776,-0.10111111111111111],[0.01,-0.09666666666666666],[0.011111111111111112,-0.09333333333333334],[0.012222222222222223,-0.09],[0.013333333333333334,-0.08777777777777777],[0.014444444444444444,-0.08444444444444445],[0.015555555555555555,-0.08222222222222222],[0.016666666666666666,-0.08],[0.017777777777777778,-0.07777777777777778],[0.01888888888888889,-0.07555555555555556],[0.02,-0.07333333333333333],[0.02,-0.07222222222222222],[0.02,-0.07],[0.02,-0.06777777777777778],[0.021111111111111112,-0.06444444444444444],[0.021111111111111112,-0.06111111111111111],[0.021111111111111112,-0.057777777777777775],[0.021111111111111112,-0.05555555555555555],[0.021111111111111112,-0.052222222222222225],[0.022222222222222223,-0.05],[0.022222222222222223,-0.04777777777777778],[0.022222222222222223,-0.04555555555555556],[0.023333333333333334,-0.04555555555555556],[0.023333333333333334,-0.044444444444444446],[0.023333333333333334,-0.044444444444444446],[0.023333333333333334,-0.044444444444444446],[0.024444444444444446,-0.043333333333333335],[0.024444444444444446,-0.043333333333333335],[0.024444444444444446,-0.043333333333333335],[0.024444444444444446,-0.043333333333333335],[0.024444444444444446,-0.043333333333333335],[0.024444444444444446,-0.043333333333333335]],[[0.0022222222222222222,-0.20555555555555555],[0.0022222222222222222,-0.20555555555555555],[0.0022222222222222222,-0.20555555555555555],[0.0022222222222222222,-0.20555555555555555],[0.0022222222222222222,-0.20555555555555555],[0.0022222222222222222,-0.20555555555555555],[0.0022222222222222222,-0.20555555555555555],[0.0044444444444444444,-0.20333333333333334],[0.015555555555555555,-0.19444444444444445],[0.025555555555555557,-0.18666666666666668],[0.04,-0.17777777777777778],[0.052222222222222225,-0.17222222222222222],[0.06444444444444444,-0.16666666666666666],[0.07333333333333333,-0.16444444444444445],[0.08222222222222222,-0.1622222222222222],[0.08666666666666667,-0.16111111111111112],[0.09333333333333334,-0.15888888888888889],[0.09888888888888889,-0.15666666666666668],[0.10444444444444445,-0.15444444444444444],[0.11222222222222222,-0.14888888888888888],[0.11555555555555555,-0.14666666666666667],[0.11777777777777777,-0.14333333333333334],[0.12111111111111111,-0.1411111111111111],[0.12444444444444444,-0.13666666666666666],[0.12777777777777777,-0.1322222222222222],[0.1322222222222222,-0.12777777777777777],[0.13555555555555557,-0.12333333333333334],[0.1388888888888889,-0.11777777777777777],[0.1411111111111111,-0.11444444444444445],[0.14333333333333334,-0.1111111111111111],[0.14555555555555555,-0.10666666666666667],[0.1511111111111111,-0.10111111111111111],[0.15333333333333332,-0.09888888888888889],[0.15666666666666668,-0.09555555555555556],[0.16,-0.09333333333333334],[0.1622222222222222,-0.09222222222222222],[0.16444444444444445,-0.09111111111111111],[0.16666666666666666,-0.09],[0.1688888888888889,-0.09],[0.17222222222222222,-0.08888888888888889],[0.17555555555555555,-0.08888888888888889],[0.17777777777777778,-0.08888888888888889],[0.18,-0.08777777777777777],[0.18222222222222223,-0.08777777777777777],[0.18444444444444444,-0.08555555555555555],[0.18666666666666668,-0.08555555555555555],[0.18888888888888888,-0.08444444444444445],[0.19,-0.08333333333333333],[0.19111111111111112,-0.08222222222222222],[0.19111111111111112,-0.08222222222222222],[0.1922222222222222,-0.08222222222222222],[0.1922222222222222,-0.08222222222222222],[0.1922222222222222,-0.08222222222222222],[0.19333333333333333,-0.08222222222222222],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111],[0.19333333333333333,-0.0811111111111111]]]",3,"[70,65,73]",space,19.51,space,2.973,0,0,0,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44608,2020-11-24_10h34.24.162,analogCatScenes,2020.1.3,MacIntel,60,"[1440,900]","[[[0.008888888888888889,-0.2111111111111111],[0.008888888888888889,-0.2111111111111111],[0.008888888888888889,-0.2111111111111111],[0.008888888888888889,-0.2111111111111111],[0.008888888888888889,-0.2111111111111111],[0.008888888888888889,-0.2111111111111111],[0.008888888888888889,-0.2111111111111111],[0.008888888888888889,-0.2088888888888889],[0.008888888888888889,-0.20444444444444446],[0.008888888888888889,-0.19555555555555557],[0.0077777777777777776,-0.17777777777777778],[0.005555555555555556,-0.15888888888888889],[0.0022222222222222222,-0.13666666666666666],[-0.0011111111111111111,-0.11444444444444445],[-0.0022222222222222222,-0.09888888888888889],[-0.005555555555555556,-0.08],[-0.0077777777777777776,-0.06666666666666667],[-0.01,-0.05555555555555555],[-0.013333333333333334,-0.03777777777777778],[-0.014444444444444444,-0.02666666666666667],[-0.015555555555555555,-0.016666666666666666],[-0.016666666666666666,-0.006666666666666667],[-0.017777777777777778,0.0011111111111111111],[-0.017777777777777778,0.006666666666666667],[-0.01888888888888889,0.014444444444444444],[-0.01888888888888889,0.02],[-0.02,0.025555555555555557],[-0.02,0.028888888888888888],[-0.02,0.03333333333333333],[-0.021111111111111112,0.035555555555555556],[-0.021111111111111112,0.04],[-0.021111111111111112,0.043333333333333335],[-0.021111111111111112,0.04666666666666667],[-0.021111111111111112,0.051111111111111114],[-0.021111111111111112,0.05444444444444444],[-0.021111111111111112,0.058888888888888886],[-0.022222222222222223,0.06111111111111111],[-0.022222222222222223,0.06444444444444444],[-0.022222222222222223,0.06666666666666667],[-0.022222222222222223,0.06888888888888889],[-0.023333333333333334,0.07111111111111111],[-0.023333333333333334,0.07333333333333333],[-0.023333333333333334,0.07444444444444444],[-0.024444444444444446,0.07555555555555556],[-0.024444444444444446,0.07666666666666666],[-0.024444444444444446,0.07666666666666666],[-0.024444444444444446,0.07777777777777778],[-0.024444444444444446,0.07777777777777778],[-0.025555555555555557,0.07777777777777778],[-0.025555555555555557,0.07777777777777778],[-0.025555555555555557,0.07777777777777778],[-0.025555555555555557,0.07777777777777778],[-0.025555555555555557,0.07777777777777778]],[[0.008888888888888889,-0.20666666666666667],[0.008888888888888889,-0.20666666666666667],[0.008888888888888889,-0.20666666666666667],[0.008888888888888889,-0.20666666666666667],[0.008888888888888889,-0.20666666666666667],[0.008888888888888889,-0.20666666666666667],[0.008888888888888889,-0.20666666666666667],[0.008888888888888889,-0.20666666666666667],[0.012222222222222223,-0.20666666666666667],[0.022222222222222223,-0.20444444444444446],[0.03777777777777778,-0.2011111111111111],[0.057777777777777775,-0.19555555555555557],[0.07555555555555556,-0.1922222222222222],[0.09777777777777778,-0.18666666666666668],[0.1111111111111111,-0.18333333333333332],[0.12222222222222222,-0.1811111111111111],[0.13111111111111112,-0.17888888888888888],[0.14888888888888888,-0.17333333333333334],[0.15888888888888889,-0.17],[0.17222222222222222,-0.16666666666666666],[0.18222222222222223,-0.1622222222222222],[0.19,-0.15888888888888889],[0.19666666666666666,-0.15666666666666668],[0.20555555555555555,-0.15333333333333332],[0.21444444444444444,-0.14888888888888888],[0.22333333333333333,-0.14555555555555555],[0.23222222222222222,-0.14],[0.24,-0.13555555555555557],[0.24555555555555555,-0.1322222222222222],[0.25,-0.1288888888888889],[0.25555555555555554,-0.12555555555555556],[0.26,-0.12333333333333334],[0.2633333333333333,-0.12111111111111111],[0.26666666666666666,-0.11888888888888889],[0.27,-0.11777777777777777],[0.2722222222222222,-0.11555555555555555],[0.27555555555555555,-0.11333333333333333],[0.2788888888888889,-0.11222222222222222],[0.2833333333333333,-0.11],[0.28888888888888886,-0.10888888888888888],[0.2922222222222222,-0.10666666666666667],[0.29555555555555557,-0.10555555555555556],[0.29777777777777775,-0.10444444444444445],[0.3022222222222222,-0.10333333333333333],[0.30333333333333334,-0.10222222222222223],[0.3055555555555556,-0.10222222222222223],[0.30666666666666664,-0.10222222222222223],[0.30777777777777776,-0.10222222222222223],[0.3088888888888889,-0.10111111111111111],[0.31,-0.10111111111111111],[0.3111111111111111,-0.10111111111111111],[0.31222222222222223,-0.10111111111111111],[0.31333333333333335,-0.10111111111111111],[0.31444444444444447,-0.10111111111111111],[0.31444444444444447,-0.1],[0.31444444444444447,-0.1],[0.31444444444444447,-0.1]]]",2,"[53,57]",space,5.502,space,1.885,0,1,1,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44608,2020-11-24_10h34.24.162,analogCatScenes,2020.1.3,MacIntel,60,"[1440,900]",[],0,[],space,1.286,space,2.2,0,2,2,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,
