image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_2,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_3,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_2,space,6.217965,space,5.890085,space,9.4282,space,2.7427,0,0,0,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.54547,space,0.904455,0,1,1,0,1,ahead.jpg,ahead_path.jpg,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,2.429415,space,2.13607,0,2,2,1,1,ahead_left.jpg,ahead_left_path.jpg,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.386485,space,1.11839,0,3,3,2,1,ahead_right.jpg,ahead_right_path.jpg,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.270455,space,0.95531,0,4,4,4,1,left.jpg,left_path.jpg,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.75125,space,0.38434,0,5,5,5,1,right.jpg,right_path.jpg,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.485885,space,0.555695,0,6,6,6,1,right_left.jpg,right_left_path.jpg,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,"[1536,864]",space,14.790955,"[""left_box"",""slight_right_box""]",space,2.532165,0,0,0,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,"[1536,864]",space,5.97767,"[""ahead_box"",""sharp_right_box""]",space,1.681035,0,1,1,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,"[1536,864]",space,4.87539,"[""ahead_box""]",space,0.48814,0,2,2,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,"[1536,864]",space,6.50236,"[""slight_right_box""]",space,1.25701,0,3,3,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44023,2020-11-20_13h02.04.109,lingCatScenes,2020.1.3,Win32,60,"[1536,864]",space,10.7164,"[""ahead_box"",""slight_left_box"",""left_box"",""slight_right_box"",""right_box""]",space,2.369025,0,4,4,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
