image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_4,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_3,Image_List_5,key_resp.keys,key_resp.rt
Image_List_4,space,6.517825,space,3.369095,space,7.91617,space,3.870455,0,0,0,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44517,2020-11-23_10h10.03.479,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,1.432405,space,1.56985,0,1,1,2,1,ahead_right.jpg,ahead_right_path.jpg,44517,2020-11-23_10h10.03.479,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,0.96997,space,0.95348,0,2,2,5,1,right.jpg,right_path.jpg,44517,2020-11-23_10h10.03.479,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,0.90258,space,1.437425,0,3,3,4,1,left.jpg,left_path.jpg,44517,2020-11-23_10h10.03.479,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,0.828115,space,0.94865,0,4,4,6,1,right_left.jpg,right_left_path.jpg,44517,2020-11-23_10h10.03.479,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,1.16937,space,0.6203,0,5,5,0,1,ahead.jpg,ahead_path.jpg,44517,2020-11-23_10h10.03.479,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,0.66772,space,0.822225,0,6,6,1,1,ahead_left.jpg,ahead_left_path.jpg,44517,2020-11-23_10h10.03.479,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44517,2020-11-23_10h10.03.479,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,1.096515,[],space,0.99439,0,0,0,6,1,right_left_2.jpg,right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44517,2020-11-23_10h10.03.479,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,1.068075,[],space,0.87025,0,1,1,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44517,2020-11-23_10h10.03.479,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,0.656035,[],space,0.90382,0,2,2,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
