image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_3,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_3,space,14.25311,space,4.79022,space,38.15737,space,4.370375,0,0,0,1,1,ahead_left.jpg,ahead_left_path.jpg,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,9.07904,space,10.62078,0,1,1,5,1,right.jpg,right_path.jpg,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,4.139195,space,0.861565,0,2,2,0,1,ahead.jpg,ahead_path.jpg,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.96072,space,7.4985,0,3,3,6,1,right_left.jpg,right_left_path.jpg,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,4.5705,space,8.809735,0,4,4,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,2.20068,space,10.10619,0,5,5,2,1,ahead_right.jpg,ahead_right_path.jpg,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,5.34686,space,10.54667,0,6,6,4,1,left.jpg,left_path.jpg,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,22.936955,"[""left_box"",""right_box""]",space,2.75398,0,0,0,6,1,right_left_2.jpg,right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,12.98604,"[""sharp_left_box"",""sharp_right_box"",""ahead_box""]",space,10.018665,0,1,1,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,5.10689,"[""ahead_box""]",space,5.476595,0,2,2,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,9.803325,"[""sharp_right_box"",""ahead_box""]",space,9.22792,0,3,3,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,13.53459,"[""left_box""]",space,1.068825,0,4,4,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,5.657105,"[""sharp_right_box""]",space,1.177255,0,5,5,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",space,3.63516,"[""ahead_box""]",space,0.970265,0,6,6,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_ahead_box""]",,,,,,,,,,space,4.63287,sidewalk1.jpg,space,4.37024,[-0.008333307090732786],[-0.2814815047714445],[1],[0],[0],[2.618484999984503],"[""trial_ahead_box""]",0,0,0,90,1,savanna5.jpg,trainStation1.jpg,stripmall3.jpg,shoestore4.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_ahead_box"",""trial_right_box"",""trial_left_box""]",,,,,,,,,,,,metroInside3.jpg,space,10.167805,"[0.0009259524444739024,0.3888889269696342,-0.40092591138349637,-0.38703702208068635]","[-0.3203703948193126,-0.2907408208206865,-0.33055558030804,-0.31759261695875063]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[3.1517199999652803,6.778204999980517,8.128909999970347,9.327779999934137]","[""trial_ahead_box"",""trial_right_box"",""trial_left_box""]",0,1,1,71,1,metroInside2.jpg,pavilion5.jpg,museum3.jpg,jewelrystore.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_sharp_left_box""]",,,,,,,,,,,,campsite3.jpg,space,10.89995,[-0.5916666578087542],[-0.29629637654181046],[1],[0],[0],[10.09968999994453],"[""trial_sharp_left_box""]",0,2,2,20,1,boardwalk6.jpg,cave.jpg,cave4.jpg,basketballcourt7.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_right_box""]",,,,,,,,,,,,sculpturegarden4.jpg,space,9.612645,[0.4000000384118822],[-0.2990741544023725],[1],[0],[0],[5.406399999978021],"[""trial_right_box""]",0,3,3,88,1,rooftop1.jpg,track.jpg,soccerfield.jpg,sandbox.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_ahead_box""]",,,,,,,,,,,,gazebo5.jpg,space,3.76635,[-0.0064813986696562],[-0.29722224598129593],[1],[0],[0],[3.0137950000353158],"[""trial_ahead_box""]",0,4,4,55,1,greenmountains.jpg,hotelRoom3.jpg,hotelRoom7.jpg,frontLawn2.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_slight_left_box""]",,,,,,,,,,,,frontLawn3.jpg,space,7.99042,[-0.21203701686527993],[-0.30370372765594056],[1],[0],[0],[6.42144000006374],"[""trial_slight_left_box""]",0,5,5,53,1,gazebo3.jpg,homeoffice.jpg,homegarage3.jpg,fountain.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_right_box""]",,,,,,,,,,,,forestpath6.jpg,space,9.34166,[0.4064815200865269],[-0.28981483835313054],[1],[0],[0],[8.722315000020899],"[""trial_right_box""]",0,6,6,50,1,frontLawn4.jpg,grocerystore6.jpg,hallway2.jpg,fireplace4.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_left_box"",""trial_right_box""]",,,,,,,,,,,,windmill2.jpg,space,10.881185,"[-0.382407392313083,0.3972222605513202,0.39814818650484085]","[-0.32129637728686855,-0.33055558030804,-0.3092592833770646]","[1,1,1]","[0,0,0]","[0,0,0]","[5.807510000071488,8.511445000069216,9.907430000021122]","[""trial_left_box"",""trial_right_box""]",0,7,7,99,1,wineVineyard9.jpg,yogastudio4.jpg,wrestlingring7.jpg,yogastudio1.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_sharp_left_box""]",,,,,,,,,,,,stripmall6.jpg,space,8.043745,[-0.6101851768791675],[-0.30740748798405854],[1],[0],[0],[2.834499999997206],"[""trial_sharp_left_box""]",0,8,8,95,1,waitingroom2.jpg,warehouse2.jpg,weightroom4.jpg,tvstudio3.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_right_box"",""trial_left_box""]",,,,,,,,,,,,ballroom2.jpg,space,11.83828,"[0.39537040864427886,-0.37314813277787634,-0.39074072589476905]","[-0.3129630437051825,-0.3166666910052299,-0.3203703948193126]","[1,1,1]","[0,0,0]","[0,0,0]","[8.715609999955632,10.186469999956898,11.148335000034422]","[""trial_right_box"",""trial_left_box""]",0,9,9,9,1,auto_showroom3.jpg,bar2.jpg,basement5.jpg,arcade2.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_ahead_box""]",,,,,,,,,,,,golfcourse10.jpg,space,4.17181,[-0.01574071471889814],[-0.2888889123996099],[1],[0],[0],[2.9997299999231473],"[""trial_ahead_box""]",0,10,10,56,1,grocerystore5.jpg,hut3.jpg,hut1.jpg,gasstation2.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_right_box""]",,,,,,,,,,,,beach2.jpg,space,5.467655,[0.3935185567372375],[-0.32407415514743054],[1],[0],[0],[4.825764999957755],"[""trial_right_box""]",0,11,11,13,1,balconyIN2.jpg,bowlingalley3.jpg,boardwalk4.jpg,backyard6.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_left_box""]",,,,,,,,,,,,laundromat3.jpg,space,4.20393,[-0.41574069838280947],[-0.3046297101234965],[1],[0],[0],[3.2964549999451265],"[""trial_left_box""]",0,12,12,66,1,library_aisle10.jpg,office3.jpg,liquorstore.jpg,horsebarn9.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_left_box""]",,,,,,,,,,,,laundromat4.jpg,space,13.026125,"[-0.5962962875763576,-0.3925925778018104,-0.3861110961271657,-0.5916666578087542]","[-0.3120370612376266,-0.33796304445024056,-0.30370372765594056,-0.31388891314466794]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[4.955755000002682,7.829859999939799,10.029495000024326,12.013580000028014]","[""trial_sharp_left_box"",""trial_left_box"",""trial_sharp_left_box""]",0,13,13,67,1,library_aisle3.jpg,park7.jpg,liquorstore2.jpg,hospitalroom2.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_right_box""]",,,,,,,,,,,,ruralroad2.jpg,space,5.524545,[0.4027778162724442],[-0.30370372765594056],[1],[0],[0],[4.322845000075176],"[""trial_right_box""]",0,14,14,85,1,recordingstudio4.jpg,sidewalk5.jpg,sandDunes_desert_outdoor3.jpg,rooftop3.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_ahead_box"",""trial_sharp_right_box""]",,,,,,,,,,,,auto_showroom5.jpg,space,7.110515,"[0.022222249375449286,0.5861111550695366]","[-0.3166666910052299,-0.3055555795629819]","[1,1]","[0,0]","[0,0]","[3.2809250000864267,6.167350000003353]","[""trial_ahead_box"",""trial_sharp_right_box""]",0,15,15,6,1,ATM1.jpg,banquetHall2.jpg,baggageClaim1.jpg,apartmentBuilding3.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_left_box"",""trial_ahead_box""]",,,,,,,,,,,,fittingroom5.jpg,space,9.386925,"[-0.4101851709187031,-0.009259176530218207]","[-0.31111113528410594,-0.3018519322629345]","[1,1]","[0,0]","[0,0]","[3.572044999920763,8.7899299999699]","[""trial_left_box"",""trial_ahead_box""]",0,16,16,48,1,frontDoor2.jpg,golfcourse6.jpg,golfcourse7.jpg,fabricstore2.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_right_box"",""trial_left_box""]",,,,,,,,,,,,livingroom.jpg,space,4.67492,"[0.40833337199356823,-0.38981479994124835]","[-0.3018519322629345,-0.28425928263200656]","[1,1]","[0,0]","[0,0]","[2.6849850000580773,3.867035000002943]","[""trial_right_box"",""trial_left_box""]",0,17,17,69,1,liquorstore8.jpg,parkinglot2.jpg,metroInside1.jpg,icecream2.jpg,,
Image_List_3,,,,,,,,,,,,,,,,44398,2020-11-24_17h21.35.890,lingCatScenes,2020.1.3,Win32,60,"[1280,720]",,,"[""trial_sharp_left_box""]",,,,,,,,,,,,observatory4.jpeg,space,6.941375,[-0.5861111020876302],[-0.30370372765594056],[1],[0],[0],[6.151715000043623],"[""trial_sharp_left_box""]",0,18,18,74,1,newsstand2.jpg,playground10.jpg,operatingroom1.jpg,lightingstore2.jpg,,
