image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_2,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_3,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_2,space,12.314555,space,5.865635,space,13.46499,space,3.19732,0,0,0,4,1,left.jpg,left_path.jpg,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,6.49474,space,3.88238,0,1,1,6,1,right_left.jpg,right_left_path.jpg,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,2.343845,space,3.099375,0,2,2,2,1,ahead_right.jpg,ahead_right_path.jpg,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,3.84533,space,1.561115,0,3,3,0,1,ahead.jpg,ahead_path.jpg,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,3.104765,space,24.293595,0,4,4,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,3.059565,space,2.86284,0,5,5,5,1,right.jpg,right_path.jpg,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,2.93634,space,2.996685,0,6,6,1,1,ahead_left.jpg,ahead_left_path.jpg,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,"[1366,768]",space,1.69602,[],space,6.76284,0,0,0,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,"[1366,768]",space,35.218155,"[""right_box""]",space,5.08121,0,1,1,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,"[1366,768]",space,12.607945,"[""slight_right_box"",""left_box""]",space,2.85358,0,2,2,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,"[1366,768]",space,8.116465,"[""right_box"",""left_box""]",space,2.204675,0,3,3,6,1,right_left_2.jpg,right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,"[1366,768]",space,8.758785,"[""ahead_box"",""left_box""]",space,2.910355,0,4,4,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,"[1366,768]",space,2.505225,"[""ahead_box""]",space,1.31779,0,5,5,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,"[1366,768]",space,4.592225,"[""ahead_box"",""sharp_right_box""]",space,3.20863,0,6,6,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44025,2020-11-20_22h08.57.691,lingCatScenes,2020.1.3,Win32,60,"[1366,768]",,,"[""trial_ahead_box""]",,,,,,,,,,space,4.96003,pavilion5.jpg,space,12.286565,[-0.018229166666666668],[-0.30859375],[1],[0],[0],[8.488834999967366],"[""trial_ahead_box""]",0,0,0,71,1,metroInside2.jpg,metroInside3.jpg,museum3.jpg,jewelrystore.jpg,,
