image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,drawing,numDrawings,drawingSizes,practice_complete.keys,practice_complete.rt,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_5,trial_complete.keys,trial_complete.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_3,Image_List_4,key_resp.keys,key_resp.rt
Image_List_5,space,31.16512,space,8.7182,space,8.61326,space,5.739,0,0,0,0,1,ahead.jpg,ahead_path.jpg,44533,2020-11-24_19h05.58.663,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,2.488635,space,6.83242,0,1,1,1,1,ahead_left.jpg,ahead_left_path.jpg,44533,2020-11-24_19h05.58.663,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,2.111385,space,1.77052,0,2,2,2,1,ahead_right.jpg,ahead_right_path.jpg,44533,2020-11-24_19h05.58.663,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,1.34508,space,4.614165,0,3,3,5,1,right.jpg,right_path.jpg,44533,2020-11-24_19h05.58.663,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,1.33134,space,1.59109,0,4,4,6,1,right_left.jpg,right_left_path.jpg,44533,2020-11-24_19h05.58.663,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,2.09878,space,4.16238,0,5,5,4,1,left.jpg,left_path.jpg,44533,2020-11-24_19h05.58.663,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,space,1.968005,space,8.45192,0,6,6,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44533,2020-11-24_19h05.58.663,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_5,,,,,,,,,,,,,,,,44533,2020-11-24_19h05.58.663,analogCatScenes,2020.1.3,Win32,60,"[1920,1080]","[[[-0.000925925925925926,-0.20462962962962963],[-0.000925925925925926,-0.20462962962962963],[-0.000925925925925926,-0.20462962962962963],[-0.000925925925925926,-0.20462962962962963],[-0.000925925925925926,-0.20462962962962963],[0,-0.20185185185185187],[0.000925925925925926,-0.19722222222222222],[0.000925925925925926,-0.19166666666666668],[0.000925925925925926,-0.18796296296296297],[0.001851851851851852,-0.18333333333333332],[0.001851851851851852,-0.17777777777777778],[0.001851851851851852,-0.17314814814814813],[0.001851851851851852,-0.16666666666666666],[0.001851851851851852,-0.16111111111111112],[0.001851851851851852,-0.1574074074074074],[0.001851851851851852,-0.15092592592592594],[0.001851851851851852,-0.14722222222222223],[0.001851851851851852,-0.1425925925925926],[0.001851851851851852,-0.13703703703703704],[0.001851851851851852,-0.13148148148148148],[0.001851851851851852,-0.125],[0.002777777777777778,-0.1175925925925926],[0.002777777777777778,-0.11018518518518519],[0.002777777777777778,-0.1037037037037037],[0.002777777777777778,-0.09722222222222222],[0.004629629629629629,-0.08981481481481482],[0.004629629629629629,-0.08333333333333333],[0.005555555555555556,-0.07592592592592592],[0.007407407407407408,-0.06759259259259259],[0.008333333333333333,-0.05925925925925926],[0.009259259259259259,-0.05185185185185185],[0.012037037037037037,-0.04351851851851852],[0.013888888888888888,-0.03611111111111111],[0.014814814814814815,-0.027777777777777776],[0.016666666666666666,-0.018518518518518517],[0.018518518518518517,-0.010185185185185186],[0.019444444444444445,-0.000925925925925926],[0.019444444444444445,0.008333333333333333],[0.019444444444444445,0.01574074074074074],[0.019444444444444445,0.024074074074074074],[0.019444444444444445,0.030555555555555555],[0.020370370370370372,0.03888888888888889],[0.020370370370370372,0.04537037037037037],[0.020370370370370372,0.05092592592592592],[0.020370370370370372,0.05648148148148148],[0.020370370370370372,0.062037037037037036],[0.020370370370370372,0.06574074074074074],[0.020370370370370372,0.0712962962962963],[0.020370370370370372,0.07777777777777778],[0.020370370370370372,0.08425925925925926],[0.020370370370370372,0.08981481481481482],[0.020370370370370372,0.09537037037037037],[0.020370370370370372,0.10185185185185185],[0.020370370370370372,0.10648148148148148],[0.020370370370370372,0.1111111111111111],[0.021296296296296296,0.11481481481481481],[0.022222222222222223,0.11851851851851852],[0.022222222222222223,0.12222222222222222],[0.022222222222222223,0.125],[0.022222222222222223,0.1287037037037037],[0.022222222222222223,0.13055555555555556],[0.022222222222222223,0.13425925925925927],[0.022222222222222223,0.13703703703703704],[0.022222222222222223,0.14074074074074075],[0.022222222222222223,0.14351851851851852],[0.022222222222222223,0.14537037037037037],[0.022222222222222223,0.14814814814814814],[0.022222222222222223,0.15],[0.022222222222222223,0.15185185185185185],[0.022222222222222223,0.1537037037037037],[0.022222222222222223,0.15648148148148147],[0.022222222222222223,0.1574074074074074],[0.022222222222222223,0.16018518518518518],[0.022222222222222223,0.16111111111111112],[0.022222222222222223,0.16296296296296298],[0.022222222222222223,0.1648148148148148],[0.022222222222222223,0.16666666666666666],[0.022222222222222223,0.1675925925925926],[0.022222222222222223,0.1685185185185185],[0.022222222222222223,0.1685185185185185],[0.022222222222222223,0.16944444444444445],[0.022222222222222223,0.16944444444444445],[0.022222222222222223,0.16944444444444445],[0.022222222222222223,0.16944444444444445],[0.022222222222222223,0.16944444444444445]]]",1,[85],space,28.967045,space,2.30191,0,0,0,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_5,,,,,,,,,,,,,,,,44533,2020-11-24_19h05.58.663,analogCatScenes,2020.1.3,Win32,60,"[1920,1080]","[[[0.001851851851851852,-0.20277777777777778],[0.001851851851851852,-0.20277777777777778],[0.001851851851851852,-0.20277777777777778],[0.001851851851851852,-0.20277777777777778],[0.001851851851851852,-0.20277777777777778],[0.001851851851851852,-0.20277777777777778],[0.004629629629629629,-0.20092592592592592],[0.008333333333333333,-0.19907407407407407],[0.011111111111111112,-0.19722222222222222],[0.012962962962962963,-0.19444444444444445],[0.01574074074074074,-0.19166666666666668],[0.017592592592592594,-0.19074074074074074],[0.019444444444444445,-0.18888888888888888],[0.020370370370370372,-0.18796296296296297],[0.020370370370370372,-0.18703703703703703],[0.021296296296296296,-0.18611111111111112],[0.021296296296296296,-0.18611111111111112],[0.023148148148148147,-0.18425925925925926],[0.025,-0.18333333333333332],[0.026851851851851852,-0.18055555555555555],[0.027777777777777776,-0.17962962962962964],[0.028703703703703703,-0.17685185185185184],[0.03148148148148148,-0.17407407407407408],[0.032407407407407406,-0.17222222222222222],[0.03425925925925926,-0.17037037037037037],[0.03611111111111111,-0.1675925925925926],[0.03796296296296296,-0.1648148148148148],[0.03888888888888889,-0.16203703703703703],[0.041666666666666664,-0.16018518518518518],[0.04259259259259259,-0.1574074074074074],[0.04259259259259259,-0.15648148148148147],[0.046296296296296294,-0.15185185185185185],[0.04814814814814815,-0.14722222222222223],[0.05,-0.14351851851851852],[0.05185185185185185,-0.1398148148148148],[0.05277777777777778,-0.13518518518518519],[0.05555555555555555,-0.12962962962962962],[0.05648148148148148,-0.12685185185185185],[0.05925925925925926,-0.12222222222222222],[0.06018518518518518,-0.11851851851851852],[0.06111111111111111,-0.11296296296296296],[0.06296296296296296,-0.10740740740740741],[0.06388888888888888,-0.1037037037037037],[0.06574074074074074,-0.09722222222222222],[0.06666666666666667,-0.09259259259259259],[0.06759259259259259,-0.08703703703703704],[0.06851851851851852,-0.08148148148148149],[0.07037037037037037,-0.07592592592592592],[0.07222222222222222,-0.06851851851851852],[0.07314814814814814,-0.06296296296296296],[0.075,-0.05740740740740741],[0.07592592592592592,-0.05185185185185185],[0.07685185185185185,-0.046296296296296294],[0.07777777777777778,-0.040740740740740744],[0.0787037037037037,-0.03333333333333333],[0.07962962962962963,-0.02962962962962963],[0.07962962962962963,-0.024074074074074074],[0.07962962962962963,-0.017592592592592594],[0.08148148148148149,-0.013888888888888888],[0.08148148148148149,-0.009259259259259259],[0.08148148148148149,-0.003703703703703704],[0.08148148148148149,0.001851851851851852],[0.08148148148148149,0.005555555555555556],[0.08148148148148149,0.012037037037037037],[0.08148148148148149,0.016666666666666666],[0.08148148148148149,0.022222222222222223],[0.08148148148148149,0.028703703703703703],[0.08148148148148149,0.03425925925925926],[0.08148148148148149,0.03981481481481482],[0.08148148148148149,0.046296296296296294],[0.08148148148148149,0.05092592592592592],[0.08148148148148149,0.05740740740740741],[0.08055555555555556,0.06574074074074074],[0.07962962962962963,0.07222222222222222],[0.0787037037037037,0.0787037037037037],[0.07777777777777778,0.08703703703703704],[0.07685185185185185,0.09444444444444444],[0.07685185185185185,0.10185185185185185],[0.075,0.10833333333333334],[0.07407407407407407,0.11666666666666667],[0.07314814814814814,0.12314814814814815],[0.0712962962962963,0.13148148148148148],[0.07037037037037037,0.1398148148148148],[0.06944444444444445,0.14537037037037037],[0.06851851851851852,0.1527777777777778],[0.06851851851851852,0.1574074074074074],[0.06759259259259259,0.16296296296296298],[0.06759259259259259,0.1685185185185185],[0.06666666666666667,0.17407407407407408],[0.06666666666666667,0.17777777777777778],[0.06666666666666667,0.1824074074074074],[0.06574074074074074,0.18703703703703703],[0.06574074074074074,0.18981481481481483],[0.06574074074074074,0.1935185185185185],[0.06481481481481481,0.1962962962962963],[0.06481481481481481,0.19907407407407407],[0.06388888888888888,0.20092592592592592],[0.06388888888888888,0.20277777777777778],[0.06388888888888888,0.2037037037037037],[0.06388888888888888,0.2037037037037037],[0.06388888888888888,0.2037037037037037]],[[-0.003703703703703704,-0.20092592592592592],[-0.003703703703703704,-0.20092592592592592],[-0.002777777777777778,-0.19907407407407407],[-0.002777777777777778,-0.19537037037037036],[-0.002777777777777778,-0.1925925925925926],[-0.002777777777777778,-0.18888888888888888],[-0.002777777777777778,-0.18518518518518517],[-0.003703703703703704,-0.1824074074074074],[-0.004629629629629629,-0.17962962962962964],[-0.005555555555555556,-0.1787037037037037],[-0.007407407407407408,-0.17777777777777778],[-0.009259259259259259,-0.17592592592592593],[-0.011111111111111112,-0.17592592592592593],[-0.012037037037037037,-0.17407407407407408],[-0.01574074074074074,-0.17314814814814813],[-0.018518518518518517,-0.17222222222222222],[-0.021296296296296296,-0.16944444444444445],[-0.025,-0.1685185185185185],[-0.028703703703703703,-0.16666666666666666],[-0.03333333333333333,-0.1648148148148148],[-0.037037037037037035,-0.16203703703703703],[-0.041666666666666664,-0.16018518518518518],[-0.04537037037037037,-0.15833333333333333],[-0.049074074074074076,-0.15648148148148147],[-0.05462962962962963,-0.1537037037037037],[-0.05925925925925926,-0.15185185185185185],[-0.06296296296296296,-0.15185185185185185],[-0.06759259259259259,-0.15],[-0.07222222222222222,-0.14814814814814814],[-0.07777777777777778,-0.14814814814814814],[-0.08148148148148149,-0.14629629629629629],[-0.08703703703703704,-0.14537037037037037],[-0.09259259259259259,-0.14351851851851852],[-0.09722222222222222,-0.1425925925925926],[-0.10185185185185185,-0.14166666666666666],[-0.10648148148148148,-0.14074074074074075],[-0.11203703703703703,-0.1398148148148148],[-0.11666666666666667,-0.1398148148148148],[-0.12222222222222222,-0.1398148148148148],[-0.1287037037037037,-0.1398148148148148],[-0.13333333333333333,-0.1398148148148148],[-0.1388888888888889,-0.1398148148148148],[-0.14537037037037037,-0.1398148148148148],[-0.15185185185185185,-0.1388888888888889],[-0.1574074074074074,-0.1388888888888889],[-0.1638888888888889,-0.13796296296296295],[-0.17037037037037037,-0.13703703703703704],[-0.17592592592592593,-0.13703703703703704],[-0.1814814814814815,-0.13703703703703704],[-0.18796296296296297,-0.13703703703703704],[-0.1925925925925926,-0.1361111111111111],[-0.2,-0.13518518518518519],[-0.2064814814814815,-0.13518518518518519],[-0.2111111111111111,-0.13425925925925927],[-0.2175925925925926,-0.13425925925925927],[-0.22314814814814815,-0.13425925925925927],[-0.22777777777777777,-0.13425925925925927],[-0.23148148148148148,-0.13425925925925927],[-0.2361111111111111,-0.13425925925925927],[-0.23981481481481481,-0.13333333333333333],[-0.24351851851851852,-0.13333333333333333],[-0.24722222222222223,-0.13333333333333333],[-0.25,-0.13333333333333333],[-0.25277777777777777,-0.13333333333333333],[-0.25555555555555554,-0.13333333333333333],[-0.2574074074074074,-0.13333333333333333],[-0.25925925925925924,-0.13333333333333333],[-0.262037037037037,-0.13333333333333333],[-0.2638888888888889,-0.13333333333333333],[-0.26666666666666666,-0.13333333333333333],[-0.26851851851851855,-0.13333333333333333],[-0.2712962962962963,-0.13333333333333333],[-0.27314814814814814,-0.13333333333333333],[-0.2740740740740741,-0.13333333333333333],[-0.2759259259259259,-0.13333333333333333],[-0.2777777777777778,-0.13333333333333333],[-0.27870370370370373,-0.13333333333333333]]]",2,"[101,77]",space,71.7849,space,13.252635,0,1,1,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_5,,,,,,,,,,,,,,,,44533,2020-11-24_19h05.58.663,analogCatScenes,2020.1.3,Win32,60,"[1920,1080]","[[[0,-0.19537037037037036],[0,-0.19537037037037036],[0,-0.19537037037037036],[0,-0.19537037037037036],[0,-0.19537037037037036],[0,-0.19537037037037036],[0,-0.19537037037037036],[0,-0.19537037037037036],[0,-0.19537037037037036],[0,-0.19444444444444445],[0.001851851851851852,-0.1925925925925926],[0.003703703703703704,-0.18981481481481483],[0.005555555555555556,-0.18611111111111112],[0.007407407407407408,-0.1814814814814815],[0.010185185185185186,-0.17777777777777778],[0.013888888888888888,-0.17222222222222222],[0.01574074074074074,-0.1675925925925926],[0.017592592592592594,-0.1648148148148148],[0.020370370370370372,-0.16111111111111112],[0.023148148148148147,-0.15833333333333333],[0.025,-0.15555555555555556],[0.026851851851851852,-0.1527777777777778],[0.02962962962962963,-0.15],[0.032407407407407406,-0.14814814814814814],[0.03611111111111111,-0.14537037037037037],[0.040740740740740744,-0.14166666666666666],[0.04351851851851852,-0.1388888888888889],[0.04814814814814815,-0.1361111111111111],[0.05185185185185185,-0.13240740740740742],[0.05462962962962963,-0.12962962962962962],[0.058333333333333334,-0.12777777777777777],[0.062037037037037036,-0.125],[0.06666666666666667,-0.12222222222222222],[0.07037037037037037,-0.12037037037037036],[0.075,-0.1175925925925926],[0.0787037037037037,-0.11481481481481481],[0.08425925925925926,-0.11203703703703703],[0.08981481481481482,-0.10925925925925926],[0.09444444444444444,-0.10648148148148148],[0.1,-0.10277777777777777],[0.10555555555555556,-0.09907407407407408],[0.11018518518518519,-0.0962962962962963],[0.11574074074074074,-0.09351851851851851],[0.12314814814814815,-0.08981481481481482],[0.12777777777777777,-0.08703703703703704],[0.13148148148148148,-0.08518518518518518],[0.13703703703703704,-0.08333333333333333],[0.14074074074074075,-0.08148148148148149],[0.14629629629629629,-0.07962962962962963],[0.15092592592592594,-0.07777777777777778],[0.15555555555555556,-0.07685185185185185],[0.16018518518518518,-0.075],[0.16574074074074074,-0.07222222222222222],[0.1685185185185185,-0.0712962962962963],[0.17314814814814813,-0.06851851851851852],[0.17685185185185184,-0.06666666666666667],[0.1814814814814815,-0.06574074074074074],[0.18425925925925926,-0.06481481481481481],[0.18703703703703703,-0.06296296296296296],[0.19074074074074074,-0.06111111111111111],[0.19444444444444445,-0.05925925925925926],[0.19722222222222222,-0.058333333333333334],[0.20092592592592592,-0.05740740740740741],[0.20462962962962963,-0.05555555555555555],[0.20833333333333334,-0.05462962962962963],[0.21203703703703702,-0.05185185185185185],[0.21574074074074073,-0.05],[0.22037037037037038,-0.04722222222222222],[0.22314814814814815,-0.046296296296296294],[0.22777777777777777,-0.04537037037037037],[0.23055555555555557,-0.04351851851851852],[0.23333333333333334,-0.04259259259259259],[0.23703703703703705,-0.040740740740740744],[0.23981481481481481,-0.03888888888888889],[0.24351851851851852,-0.03796296296296296],[0.24722222222222223,-0.03611111111111111],[0.25092592592592594,-0.03518518518518519],[0.2537037037037037,-0.03333333333333333],[0.2574074074074074,-0.03148148148148148],[0.2601851851851852,-0.030555555555555555],[0.26296296296296295,-0.028703703703703703],[0.2657407407407407,-0.027777777777777776],[0.2675925925925926,-0.026851851851851852],[0.27037037037037037,-0.025925925925925925],[0.2712962962962963,-0.025],[0.27314814814814814,-0.024074074074074074],[0.2740740740740741,-0.023148148148148147],[0.2759259259259259,-0.022222222222222223],[0.2759259259259259,-0.022222222222222223],[0.27685185185185185,-0.022222222222222223],[0.27685185185185185,-0.022222222222222223],[0.27685185185185185,-0.022222222222222223],[0.27685185185185185,-0.022222222222222223]]]",1,[93],space,30.874645,space,1.227335,0,2,2,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,
