image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_3,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_3,space,13.514485,space,2.802705,space,20.898735,space,7.678175,0,0,0,2,1,ahead_right.jpg,ahead_right_path.jpg,44548,2020-11-17_14h46.12.926,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.150515,space,12.92541,0,1,1,6,1,right_left.jpg,right_left_path.jpg,44548,2020-11-17_14h46.12.926,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,2.507245,space,2.358945,0,2,2,4,1,left.jpg,left_path.jpg,44548,2020-11-17_14h46.12.926,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,2.925885,space,5.773655,0,3,3,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44548,2020-11-17_14h46.12.926,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,2.889695,space,1.23645,0,4,4,0,1,ahead.jpg,ahead_path.jpg,44548,2020-11-17_14h46.12.926,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,3.579505,space,1.250315,0,5,5,1,1,ahead_left.jpg,ahead_left_path.jpg,44548,2020-11-17_14h46.12.926,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,space,4.189115,space,1.360405,0,6,6,5,1,right.jpg,right_path.jpg,44548,2020-11-17_14h46.12.926,lingCatScenes,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44548,2020-11-17_14h46.12.926,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,3.095625,[],space,0.80989,0,0,0,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44548,2020-11-17_14h46.12.926,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,12.12939,"[""right_box""]",space,4.63751,0,1,1,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_3,,,,,,,,,,,,,,,,44548,2020-11-17_14h46.12.926,lingCatScenes,2020.1.3,MacIntel,60,"[1440,900]",space,7.49481,"[""sharp_right_box"",""ahead_box""]",space,2.263815,0,2,2,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
