image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_4,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_2,Image_List_3,Image_List_5,key_resp.keys,key_resp.rt
Image_List_4,space,2.06203,space,2.15471,space,1.28626,space,0.32075,0,0,0,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,0.001025,space,0.090955,0,1,1,1,1,ahead_left.jpg,ahead_left_path.jpg,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,0.19549,space,0.228025,0,2,2,0,1,ahead.jpg,ahead_path.jpg,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,0.23606,space,0.22956,0,3,3,2,1,ahead_right.jpg,ahead_right_path.jpg,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,0.335005,space,0.359145,0,4,4,6,1,right_left.jpg,right_left_path.jpg,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,0.4307,space,0.637775,0,5,5,4,1,left.jpg,left_path.jpg,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,space,0.627675,space,1.23668,0,6,6,5,1,right.jpg,right_path.jpg,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,"[1536,864]",space,0.769005,[],space,0.72051,0,0,0,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,"[1536,864]",space,0.710915,[],space,0.27806,0,1,1,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,"[1536,864]",space,0.39244,[],space,0.319835,0,2,2,1,1,ahead_left_2.jpg,ahead_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,"[1536,864]",space,0.615455,[],space,0.398865,0,3,3,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,"[1536,864]",space,0.346195,[],space,0.3321,0,4,4,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_4,,,,,,,,,,,,,,,,44421,2020-11-23_17h29.18.772,lingCatScenes,2020.1.3,Win32,60,"[1536,864]",space,0.338335,[],space,0.316695,0,5,5,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
