image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,practice_complete.keys,practice_complete.rt,boxes_checked,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_2,trial_complete.keys,trial_complete.rt,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_3,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_2,space,8.30669,space,6.09999,space,16.433515,space,7.865715,0,0,0,2,1,ahead_right.jpg,ahead_right_path.jpg,44474,2020-11-10_18h51.32.615,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.887935,space,4.140425,0,1,1,4,1,left.jpg,left_path.jpg,44474,2020-11-10_18h51.32.615,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.107685,space,0.62658,0,2,2,0,1,ahead.jpg,ahead_path.jpg,44474,2020-11-10_18h51.32.615,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.357235,space,2.61003,0,3,3,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,44474,2020-11-10_18h51.32.615,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.86593,space,1.51431,0,4,4,5,1,right.jpg,right_path.jpg,44474,2020-11-10_18h51.32.615,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,6.27471,space,1.568485,0,5,5,1,1,ahead_left.jpg,ahead_left_path.jpg,44474,2020-11-10_18h51.32.615,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,2.28266,space,2.9522,0,6,6,6,1,right_left.jpg,right_left_path.jpg,44474,2020-11-10_18h51.32.615,lingCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44474,2020-11-10_18h51.32.615,lingCatScenes,2020.1.3,Win32,60,"[1368,912]",space,9.130895,"[""ahead_box"",""sharp_right_box""]",space,2.02051,0,0,0,2,1,ahead_right_2.jpg,ahead_right_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44474,2020-11-10_18h51.32.615,lingCatScenes,2020.1.3,Win32,60,"[1368,912]",space,5.2081,"[""left_box""]",space,0.737495,0,1,1,4,1,left_2.jpg,left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,44474,2020-11-10_18h51.32.615,lingCatScenes,2020.1.3,Win32,60,"[1368,912]",space,9.407325,"[""ahead_box"",""sharp_left_box"",""right_box""]",space,4.508275,0,2,2,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,,,,,,,,
