image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,drawing,numDrawings,drawingSizes,practice_complete.keys,practice_complete.rt,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_2,trial_complete.keys,trial_complete.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_1,Image_List_3,Image_List_4,Image_List_5,key_resp.keys,key_resp.rt
Image_List_2,space,11.7998,space,3.7098,space,21.156,space,3.1172,0,0,0,5,1,right.jpg,right_path.jpg,46539,2022-01-25_18h43.05.942,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.9825,space,1.0253,0,1,1,4,1,left.jpg,left_path.jpg,46539,2022-01-25_18h43.05.942,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.3109,space,1.5762,0,2,2,1,1,ahead_left.jpg,ahead_left_path.jpg,46539,2022-01-25_18h43.05.942,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.1018,space,2.5772,0,3,3,3,1,ahead_right_left.jpg,ahead_right_left_path.jpg,46539,2022-01-25_18h43.05.942,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,0.8414,space,0.4201,0,4,4,0,1,ahead.jpg,ahead_path.jpg,46539,2022-01-25_18h43.05.942,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.1575,space,0.7928,0,5,5,2,1,ahead_right.jpg,ahead_right_path.jpg,46539,2022-01-25_18h43.05.942,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,space,1.1398,space,0.5634,0,6,6,6,1,right_left.jpg,right_left_path.jpg,46539,2022-01-25_18h43.05.942,analogCatScenes,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,46539,2022-01-25_18h43.05.942,analogCatScenes,2020.1.3,Win32,60,"[1366,768]","[[[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.005208333333333333,-0.19270833333333334],[0.0026041666666666665,-0.19140625],[0.0013020833333333333,-0.18880208333333334],[-0.0013020833333333333,-0.18359375],[-0.0078125,-0.17317708333333334],[-0.01171875,-0.16536458333333334],[-0.01953125,-0.14713541666666666],[-0.0234375,-0.13932291666666666],[-0.026041666666666668,-0.13151041666666666],[-0.02734375,-0.12890625],[-0.028645833333333332,-0.125],[-0.03125,-0.11588541666666667],[-0.033854166666666664,-0.10807291666666667],[-0.033854166666666664,-0.10026041666666667],[-0.037760416666666664,-0.08984375],[-0.0390625,-0.08723958333333333],[-0.041666666666666664,-0.08072916666666667],[-0.04296875,-0.07682291666666667],[-0.044270833333333336,-0.0703125],[-0.045572916666666664,-0.0625],[-0.046875,-0.05859375],[-0.048177083333333336,-0.055989583333333336],[-0.049479166666666664,-0.053385416666666664],[-0.05078125,-0.05078125],[-0.052083333333333336,-0.048177083333333336],[-0.053385416666666664,-0.044270833333333336],[-0.0546875,-0.04296875],[-0.057291666666666664,-0.040364583333333336],[-0.057291666666666664,-0.040364583333333336],[-0.057291666666666664,-0.037760416666666664],[-0.05859375,-0.036458333333333336],[-0.05859375,-0.03515625],[-0.05859375,-0.03515625],[-0.059895833333333336,-0.03515625],[-0.059895833333333336,-0.033854166666666664],[-0.059895833333333336,-0.033854166666666664],[-0.061197916666666664,-0.033854166666666664]],[[0,-0.20182291666666666],[0,-0.20182291666666666],[0,-0.20052083333333334],[0,-0.20052083333333334],[0,-0.20052083333333334],[0,-0.20052083333333334],[-0.0013020833333333333,-0.20052083333333334],[-0.0013020833333333333,-0.20052083333333334],[-0.0013020833333333333,-0.20052083333333334],[-0.00390625,-0.19921875],[-0.005208333333333333,-0.19921875],[-0.016927083333333332,-0.19401041666666666],[-0.032552083333333336,-0.18880208333333334],[-0.053385416666666664,-0.18098958333333334],[-0.06510416666666667,-0.17708333333333334],[-0.08333333333333333,-0.17057291666666666],[-0.10546875,-0.16145833333333334],[-0.11588541666666667,-0.15625],[-0.13151041666666666,-0.1484375],[-0.140625,-0.14583333333333334],[-0.14713541666666666,-0.14453125],[-0.15364583333333334,-0.14192708333333334],[-0.15885416666666666,-0.140625],[-0.16536458333333334,-0.13932291666666666],[-0.16927083333333334,-0.13802083333333334],[-0.171875,-0.13802083333333334],[-0.17447916666666666,-0.13671875],[-0.17838541666666666,-0.13671875],[-0.18359375,-0.13541666666666666],[-0.19010416666666666,-0.13411458333333334],[-0.1953125,-0.13411458333333334],[-0.20572916666666666,-0.13151041666666666],[-0.20963541666666666,-0.13020833333333334],[-0.21354166666666666,-0.12890625],[-0.22265625,-0.12760416666666666],[-0.22786458333333334,-0.12630208333333334],[-0.23828125,-0.125],[-0.2421875,-0.12369791666666667],[-0.24869791666666666,-0.12369791666666667],[-0.25390625,-0.12109375],[-0.2591145833333333,-0.11979166666666667],[-0.265625,-0.11588541666666667],[-0.2708333333333333,-0.11588541666666667],[-0.2734375,-0.11328125],[-0.2786458333333333,-0.11328125],[-0.28125,-0.11197916666666667],[-0.2864583333333333,-0.109375],[-0.2890625,-0.10807291666666667],[-0.2903645833333333,-0.10807291666666667],[-0.2916666666666667,-0.10807291666666667],[-0.2942708333333333,-0.10677083333333333],[-0.2942708333333333,-0.10677083333333333],[-0.2955729166666667,-0.10677083333333333],[-0.296875,-0.10546875],[-0.2981770833333333,-0.10546875],[-0.2994791666666667,-0.10546875],[-0.30078125,-0.10546875],[-0.30078125,-0.10416666666666667],[-0.3020833333333333,-0.10416666666666667],[-0.3033854166666667,-0.10416666666666667],[-0.3033854166666667,-0.10416666666666667],[-0.3046875,-0.10416666666666667],[-0.3059895833333333,-0.10416666666666667],[-0.3059895833333333,-0.10416666666666667]],[[0.009114583333333334,-0.2109375],[0.009114583333333334,-0.2109375],[0.009114583333333334,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.2109375],[0.0078125,-0.20963541666666666],[0.0078125,-0.20572916666666666],[0.010416666666666666,-0.19140625],[0.029947916666666668,-0.14583333333333334],[0.041666666666666664,-0.12239583333333333],[0.06380208333333333,-0.08984375],[0.078125,-0.07682291666666667],[0.08723958333333333,-0.06770833333333333],[0.10286458333333333,-0.057291666666666664],[0.11197916666666667,-0.05078125],[0.12369791666666667,-0.044270833333333336],[0.12760416666666666,-0.04296875],[0.13411458333333334,-0.0390625],[0.14192708333333334,-0.036458333333333336],[0.14973958333333334,-0.033854166666666664],[0.16927083333333334,-0.028645833333333332],[0.18229166666666666,-0.026041666666666668],[0.19401041666666666,-0.024739583333333332],[0.20052083333333334,-0.0234375],[0.20442708333333334,-0.0234375],[0.21223958333333334,-0.020833333333333332],[0.21744791666666666,-0.020833333333333332],[0.22135416666666666,-0.020833333333333332],[0.2265625,-0.020833333333333332],[0.22786458333333334,-0.020833333333333332],[0.22916666666666666,-0.020833333333333332],[0.22916666666666666,-0.020833333333333332],[0.23046875,-0.020833333333333332],[0.23177083333333334,-0.020833333333333332],[0.23177083333333334,-0.020833333333333332],[0.23177083333333334,-0.020833333333333332],[0.23177083333333334,-0.020833333333333332]]]",3,"[65,64,47]",space,27.8968,space,2.5551,0,0,0,3,1,ahead_right_left_2.jpg,ahead_right_left_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,46539,2022-01-25_18h43.05.942,analogCatScenes,2020.1.3,Win32,60,"[1366,768]","[[[0.0013020833333333333,-0.19921875],[0.0013020833333333333,-0.19921875],[0.0013020833333333333,-0.19921875],[0.0013020833333333333,-0.19921875],[0.0013020833333333333,-0.19921875],[0.0013020833333333333,-0.19921875],[0.0013020833333333333,-0.19921875],[0.0013020833333333333,-0.19921875],[0.0013020833333333333,-0.19921875],[0.0013020833333333333,-0.19921875],[0.013020833333333334,-0.1875],[0.03515625,-0.17057291666666666],[0.06901041666666667,-0.14583333333333334],[0.11848958333333333,-0.11458333333333333],[0.13541666666666666,-0.10546875],[0.1484375,-0.09635416666666667],[0.17708333333333334,-0.08203125],[0.19140625,-0.07421875],[0.21744791666666666,-0.05859375],[0.23046875,-0.05078125],[0.24348958333333334,-0.04296875],[0.2604166666666667,-0.033854166666666664],[0.26953125,-0.028645833333333332],[0.2890625,-0.020833333333333332],[0.2981770833333333,-0.014322916666666666],[0.3138020833333333,-0.005208333333333333],[0.3216145833333333,-0.0013020833333333333],[0.328125,0.0013020833333333333],[0.3450520833333333,0.005208333333333333]],[[0.0026041666666666665,-0.18880208333333334],[0.0026041666666666665,-0.18880208333333334],[0.0026041666666666665,-0.19010416666666666],[0.0026041666666666665,-0.19010416666666666],[0.0026041666666666665,-0.19140625],[0.0026041666666666665,-0.19140625],[0.0026041666666666665,-0.19140625],[0.0026041666666666665,-0.19140625],[0.0026041666666666665,-0.19140625],[0.0013020833333333333,-0.19010416666666666],[-0.0013020833333333333,-0.18619791666666666],[-0.00390625,-0.18098958333333334],[-0.01171875,-0.16927083333333334],[-0.016927083333333332,-0.16276041666666666],[-0.0234375,-0.15364583333333334],[-0.029947916666666668,-0.14713541666666666],[-0.03515625,-0.14192708333333334],[-0.04296875,-0.13541666666666666],[-0.048177083333333336,-0.13151041666666666],[-0.055989583333333336,-0.12630208333333334],[-0.061197916666666664,-0.12109375],[-0.06901041666666667,-0.11588541666666667],[-0.07552083333333333,-0.11067708333333333],[-0.07942708333333333,-0.109375],[-0.0859375,-0.10416666666666667],[-0.09114583333333333,-0.1015625],[-0.09375,-0.09895833333333333],[-0.09895833333333333,-0.09505208333333333],[-0.10286458333333333,-0.09244791666666667],[-0.10546875,-0.08984375],[-0.109375,-0.08854166666666667],[-0.11067708333333333,-0.08854166666666667],[-0.11197916666666667,-0.08723958333333333],[-0.11328125,-0.08723958333333333],[-0.11458333333333333,-0.0859375],[-0.11588541666666667,-0.0859375],[-0.1171875,-0.08463541666666667],[-0.11848958333333333,-0.08333333333333333],[-0.11979166666666667,-0.08203125],[-0.12109375,-0.08203125],[-0.12239583333333333,-0.08072916666666667],[-0.12369791666666667,-0.08072916666666667],[-0.12630208333333334,-0.07942708333333333],[-0.12760416666666666,-0.078125],[-0.12890625,-0.078125],[-0.12890625,-0.078125],[-0.13020833333333334,-0.078125]],[[0.00390625,-0.20442708333333334],[0.00390625,-0.20442708333333334],[0.00390625,-0.20442708333333334],[0.00390625,-0.20442708333333334],[0.00390625,-0.20442708333333334],[0.00390625,-0.20442708333333334],[0.00390625,-0.20442708333333334],[0.00390625,-0.20442708333333334],[-0.0026041666666666665,-0.20442708333333334],[-0.020833333333333332,-0.20052083333333334],[-0.0703125,-0.19140625],[-0.09505208333333333,-0.1875],[-0.11067708333333333,-0.18359375],[-0.1328125,-0.17708333333333334],[-0.14583333333333334,-0.17447916666666666],[-0.1640625,-0.171875],[-0.18359375,-0.16927083333333334],[-0.1953125,-0.16927083333333334],[-0.22265625,-0.16927083333333334],[-0.23958333333333334,-0.16927083333333334],[-0.2565104166666667,-0.16796875],[-0.2734375,-0.1640625],[-0.2825520833333333,-0.1640625],[-0.2994791666666667,-0.16145833333333334],[-0.3072916666666667,-0.16015625],[-0.3138020833333333,-0.15885416666666666],[-0.3229166666666667,-0.15885416666666666],[-0.3268229166666667,-0.15885416666666666],[-0.3333333333333333,-0.15885416666666666],[-0.3346354166666667,-0.15885416666666666],[-0.3372395833333333,-0.15755208333333334],[-0.3372395833333333,-0.15755208333333334],[-0.3385416666666667,-0.15755208333333334],[-0.33984375,-0.15755208333333334],[-0.3411458333333333,-0.15755208333333334],[-0.3424479166666667,-0.15885416666666666],[-0.34375,-0.15885416666666666],[-0.34375,-0.15885416666666666]]]",3,"[29,47,38]",space,16.9881,space,2.9317,0,1,1,5,1,right_2.jpg,right_2_path.jpg,,,,,,,,,,,,,,,,
Image_List_2,,,,,,,,,,,,,,,,46539,2022-01-25_18h43.05.942,analogCatScenes,2020.1.3,Win32,60,"[1366,768]","[[[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.0026041666666666665,-0.19140625],[-0.00390625,-0.18359375],[-0.005208333333333333,-0.140625],[-0.005208333333333333,-0.06640625],[0,-0.015625],[0.0026041666666666665,0.009114583333333334],[0.01171875,0.07942708333333333],[0.018229166666666668,0.11328125],[0.026041666666666668,0.1640625],[0.029947916666666668,0.19791666666666666],[0.03125,0.21875],[0.03125,0.22916666666666666],[0.03125,0.23177083333333334],[0.03125,0.23177083333333334],[0.03125,0.23177083333333334],[0.029947916666666668,0.23177083333333334],[0.029947916666666668,0.23177083333333334],[0.029947916666666668,0.23177083333333334],[0.029947916666666668,0.23177083333333334],[0.029947916666666668,0.23177083333333334],[0.029947916666666668,0.23177083333333334],[0.029947916666666668,0.23177083333333334],[0.029947916666666668,0.23177083333333334]]]",1,[43],space,3.0189,space,0.8183,0,2,2,0,1,ahead_2.jpg,ahead_2_path.jpg,,,,,,,,,,,,,,,,
