presentedImage,0,1,2,3,4,5,6
ATM1.jpg,-0.7005230125,0.1436900875,1.1526843875,0.05674520950000001,0.316115175,-0.5097354975,-0.4589762375
ATM4.jpg,-1.0665489666666665,0.5930773583333333,0.5597812058333334,0.5651049175,-0.054083925833333345,0.15301049166666666,-0.7503412749999999
HorseRaceTrack.jpg,-0.7624791625,-0.7624791625,0.9337622,1.3521059625,0.35310807,-0.48242615,-0.6315916874999999
RVinside2.jpg,-0.5042938499999999,-0.5042938499999999,-0.49319594166666664,1.9229782083333333,0.43534796416666666,-0.352248705,-0.5042938499999999
ShowJumping7.jpg,-0.9589752909090908,-0.37979939090909093,0.25122537272727274,0.20814380000000002,1.533962218181818,-0.09171531354545454,-0.5628414090909092
airplanecabin1.jpg,-0.40120286250000003,-0.40120286250000003,-0.3514680425,2.2620412500000002,-0.30576182375,-0.40120286250000003,-0.40120286250000003
airplanecabin3.jpg,-0.6320010916666666,-0.45390896666666664,-0.426739865,0.5774285608333333,1.5832168500000001,-0.09038729166666666,-0.5576081916666666
airplanecabin5.jpg,-0.7810133411764706,0.9023669882352942,1.1840082764705882,0.035035439999999994,-0.40040866941176473,-0.26649561176470593,-0.6734929052941176
airportTerminal2.jpg,-0.8046192666666667,-0.57973705,0.36977699416666665,0.7026053754166668,0.3888019741666667,0.5672568,-0.6440845916666667
airportTerminal3.jpg,-0.9812242294117648,-0.0007826223529411739,0.07358542058823529,-0.0872440594117647,1.1701553247058825,0.7941829411764706,-0.9686730235294116
airportTerminal4.jpg,-0.6145562625000001,-0.23457784125000003,1.63620395,0.31689432500000003,0.08911481250000003,-0.5785228625000001,-0.6145562625000001
airportTerminal6.jpg,-0.6938298416666666,-0.624517775,-0.03910357416666667,1.9329691666666668,0.28255212749999997,-0.17547618333333334,-0.6825939
alley1.jpg,-0.5743894375,-0.5743894375,-0.51531125,-0.059820074999999986,1.9447343750000001,0.35356526374999997,-0.5743894375
alley2.jpg,-0.5614806869565218,-0.5614806869565218,-0.5367187130434783,-0.1005921208695652,1.7951354739130436,0.5266173421739131,-0.5614806869565218
alley3.jpg,-0.623091525,-0.23380344166666667,-0.169717625,0.5147512816666667,1.8529659666666667,-0.6705522916666666,-0.6705522916666666
alley4.jpg,-0.4246174166666667,-0.4246174166666667,-0.33385763333333335,2.182907,-0.17060011666666666,-0.4045968833333333,-0.4246174166666667
amusement3.jpg,-0.86351045,-0.3802162658333333,-0.6258951166666668,-0.20378674166666666,0.9436754416666666,1.3204115416666666,-0.19067826666666665
apartmentBuilding1.jpg,-1.1569110347826088,0.3650969478260869,-0.08929351260869565,1.2268069782608695,-0.2195403804347826,0.3296261404347826,-0.4557851795652174
apartmentBuilding2.jpg,-0.9691963375,-0.07593320000000003,-0.17963767375,-0.17654141,0.4436762125,1.4846744,-0.5270418625
apartmentBuilding3.jpg,-1.2810115833333333,0.49950185833333327,0.1637291975,0.5699842083333334,-0.18825007500000002,0.5711188583333333,-0.3350724608333333
apartmentBuilding4.jpg,-1.4951375823529411,-0.014466611764705886,0.3649086158823529,-0.07876674117647059,0.1968792564705882,0.8324487529411764,0.19413446
appleorchard2.jpg,-0.9241961352941176,0.1986168588235294,0.3432514544117647,1.0558277811764705,0.385990404117647,-0.15524354764705883,-0.9042465470588236
appleorchard3.jpg,-0.6005137764705882,-0.578472494117647,-0.44983233411764706,-0.21616628470588234,1.3426814294117646,1.0510055505882352,-0.5487021941176471
appleorchard4.jpg,-0.4948708363636364,-0.4948708363636364,-0.4948708363636364,0.5575249881818182,1.9168291909090909,-0.4948708363636364,-0.4948708363636364
applestore1.jpg,-0.7513163272727272,-0.4718871181818182,-0.4791975545454546,-0.06284036363636364,0.5876400072727272,1.7408386818181818,-0.5632372
applestore2.jpg,-1.0243899250000001,-0.14775520916666668,-0.32743197500000004,0.11521837583333332,0.41497216833333334,1.5423375083333333,-0.5729507991666667
