presentedImage,participant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
dock1.jpg,46542,-0.326022,-0.326022,-0.326022,-0.326022,-0.326022,-0.326022,0.1909557,3.558297,0.163011,-0.326022,-0.326022,-0.326022,-0.326022,-0.326022,-0.326022,,,,,,,,,,,,,,,,,,,,,
dock2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dock3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dock4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doctor1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dormroom6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dormroom9.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
driveway4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
driveway6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
driveway7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
driveway8.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drycleaners4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drycleaners6.jpg,46542,-0.78755,-0.78755,-0.78755,-0.78755,-0.78755,0.8338764,0.6794549,0.06176864,0.293401,0.9110872,2.378092,1.14272,-0.78755,-0.78755,-0.78755,,,,,,,,,,,,,,,,,,,,,
drymountains.jpg,46542,-0.5918085,-0.5918085,-0.5918085,-0.5918085,-0.5918085,-0.04147445,0.7242076,2.686268,0.484932,1.68131,-0.2089674,-0.5918085,-0.5918085,-0.5918085,-0.5918085,,,,,,,,,,,,,,,,,,,,,
drymountains3.jpg,46542,-0.819523,-0.819523,-0.819523,1.339435,0.2819864,-0.2026777,-0.2467381,1.91222,-0.2467381,-0.2026777,0.237926,2.044401,-0.819523,-0.819523,-0.819523,,,,,,,,,,,,,,,,,,,,,
drymountains5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drymountains6.jpg,46542,-0.8124099,-0.8124099,-0.6431578,0.6093074,0.2031025,-0.03385041,-0.1692521,2.978836,-0.1692521,-0.06770083,0.575457,0.7785594,-0.8124099,-0.8124099,-0.8124099,,,,,,,,,,,,,,,,,,,,,
dugout1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dugout2.jpg,46542,-0.5380279,-0.5380279,-0.5380279,-0.5380279,-0.5380279,-0.5380279,-0.5380279,2.200474,2.182338,0.6407973,0.8946981,-0.5380279,-0.5380279,-0.5380279,-0.5380279,,,,,,,,,,,,,,,,,,,,,
dugout4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elevatorOutside1.jpg,46542,-0.9007225,-0.9007225,-0.9007225,-0.9007225,0.6111475,0.2271805,-0.1807844,2.051024,1.331086,0.8751248,0.419164,0.9711165,-0.9007225,-0.9007225,-0.9007225,,,,,,,,,,,,,,,,,,,,,
elevatorOutside2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elevatorOutside4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exerciseequipment3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exerciseequipment5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eyeglassstore9.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fabricstore1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fabricstore2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factory1.jpg,46542,-1.050071,-1.050071,0.6835369,0.3863469,-0.05943803,-0.356628,2.26855,0.8321319,-0.356628,-0.356628,0.2377519,1.525575,-0.6042863,-1.050071,-1.050071,,,,,,,,,,,,,,,,,,,,,
farm1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farmersmarket4.jpg,46542,-0.8233116,-0.8233116,-0.8233116,-0.5743262,0.07303573,-0.1759496,0.9693831,0.6208035,-0.07635549,0.222427,2.513092,1.36776,-0.8233116,-0.8233116,-0.8233116,,,,,,,,,,,,,,,,,,,,,
fireplace4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
firestation2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
firestation3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
firestation4.jpg,46542,-0.86927,-0.86927,-0.86927,-0.86927,1.14968,2.03297,0.4766965,-0.1121638,0.01402051,0.434635,1.612356,0.4766965,-0.86927,-0.86927,-0.86927,,,,,,,,,,,,,,,,,,,,,
firestation5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fittingroom2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fittingroom5.jpg,46542,-0.5373496,-0.5373496,-0.5373496,-0.5373496,-0.5373496,-0.5373496,0.05970549,0.1449991,-0.08955827,0.7633775,3.194245,0.7633775,-0.5373496,-0.5373496,-0.5373496,,,,,,,,,,,,,,,,,,,,,
flowershop.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flowershop3.jpg,46542,-1.13053,-1.13053,0.4941837,0.1895499,-0.1150839,-0.4197176,-0.4704899,-0.4197176,-0.2674007,2.62662,1.408085,0.03723303,0.544956,-0.2166284,-1.13053,,,,,,,,,,,,,,,,,,,,,
foodcourt.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foodcourt6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forestpath10.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forestpath2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forestpath4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forestpath6.jpg,46542,-0.3226947,-0.3226947,-0.3226947,-0.3226947,-0.3226947,-0.3226947,0.6175309,3.507854,-0.2530484,-0.3226947,-0.3226947,-0.3226947,-0.3226947,-0.3226947,-0.3226947,,,,,,,,,,,,,,,,,,,,,
fountain.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fountain4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fountain7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontDoor.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontDoor2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontDoor3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontDoor5.jpg,46542,-0.9315431,-0.9315431,-0.5879411,0.4428647,0.1565298,-0.1870722,-0.1870722,2.962612,-0.1870722,-0.1870722,0.0992628,0.3283308,1.015535,-0.874276,-0.9315431,,,,,,,,,,,,,,,,,,,,,
frontFoyer.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontFoyer4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontFoyer6.jpg,46542,-1.041759,-1.041759,0.05482942,0.4464683,-0.14099,-0.5326288,2.052187,-0.1018261,-0.4934649,0.5639599,1.112254,1.699713,-0.4934649,-1.041759,-1.041759,,,,,,,,,,,,,,,,,,,,,
frontFoyer7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontLawn2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontLawn3.jpg,46542,-0.9056114,-0.9056114,-0.9056114,1.034984,0.3521822,-0.1509353,0.1724974,2.472463,-0.04312438,0.3881191,1.250606,-0.04312438,-0.9056114,-0.9056114,-0.9056114,,,,,,,,,,,,,,,,,,,,,
frontLawn4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frontLawn5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gasstation2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gasstation6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gasstation7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gasstation8.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gazebo.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gazebo2.jpg,46542,-0.5800344,-0.5800344,-0.5800344,-0.5800344,-0.244225,2.045384,-0.09158438,-0.244225,-0.1831688,-0.1526406,0.244225,2.686475,-0.5800344,-0.5800344,-0.5800344,,,,,,,,,,,,,,,,,,,,,
gazebo3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gazebo5.jpg,46542,-1.231506,-1.231506,-0.6356163,1.152054,0.2913241,0.7547943,1.880365,-0.1059361,-0.1059361,0.158904,0.6223742,1.218264,-0.3045661,-1.231506,-1.231506,,,,,,,,,,,,,,,,,,,,,
golfcourse10.jpg,46542,-0.7152147,-0.7152147,-0.7152147,-0.7152147,1.322548,0.5733704,-0.05593858,2.701034,0.4834691,0.1837982,0.5134363,-0.7152147,-0.7152147,-0.7152147,-0.7152147,,,,,,,,,,,,,,,,,,,,,
golfcourse6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golfcourse7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greenhouse.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greenhouse2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greenhouse5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greenmountains.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grocerystore2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grocerystore3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grocerystore5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grocerystore6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hallway.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hallway2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hallway4.jpg,46542,-0.54836,-0.54836,-0.54836,-0.54836,-0.5224124,0.7230741,0.2560167,3.162152,0.515493,0.5933359,-0.3407789,-0.54836,-0.54836,-0.54836,-0.54836,,,,,,,,,,,,,,,,,,,,,
hallway5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardwarestore1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hayfield4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hayfield5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hayfield6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hayfield7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hedgemaze1.jpg,46542,-0.5888687,-0.5682307,-0.0316448,0.6287686,3.064044,0.9796133,0.4636653,0.1128206,-0.5269549,-0.5888687,-0.5888687,-0.5888687,-0.5888687,-0.5888687,-0.5888687,,,,,,,,,,,,,,,,,,,,,
highway.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highway4.jpg,46542,-0.9228368,-0.9228368,-0.9228368,-0.9228368,-0.5756881,1.029874,0.2053963,1.593991,0.4223642,1.767565,-0.2285395,0.07521555,1.246842,-0.9228368,-0.9228368,,,,,,,,,,,,,,,,,,,,,
highway7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homegarage.jpg,46542,-0.9722633,-0.9722633,-0.9722633,0.643572,0.5607086,-0.1436298,-0.3093565,0.06352855,2.673724,0.3535503,0.1049602,1.057889,-0.1436298,-0.9722633,-0.9722633,,,,,,,,,,,,,,,,,,,,,
homegarage2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homegarage3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homegarage4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homegarden6.jpg,46542,-0.992528,-0.992528,-0.992528,-0.6284212,1.798957,0.01887963,0.6661805,0.5852679,0.6257242,0.5448115,0.8280057,1.515763,-0.992528,-0.992528,-0.992528,,,,,,,,,,,,,,,,,,,,,
homegarden7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homeoffice.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homeoffice8.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hometheater2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
horsebarn11.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
horsebarn8.jpg,46542,-0.8247825,-0.8247825,0.224283,0.07958431,-0.06511439,-0.2098131,-0.3545118,2.033017,-0.2821624,-0.02893971,2.467113,0.2604577,-0.8247825,-0.8247825,-0.8247825,,,,,,,,,,,,,,,,,,,,,
horsebarn9.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hospitalroom2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hospitalroom3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hotelRoom2.jpg,46542,-0.3655965,-0.3655965,-0.3655965,-0.3655965,-0.3655965,-0.3655965,-0.3655965,1.680653,3.072102,-0.3655965,-0.3655965,-0.3655965,-0.3655965,-0.3655965,-0.3655965,,,,,,,,,,,,,,,,,,,,,
hotelRoom3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hotelRoom7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hotellobby2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hut1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hut2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hut3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hut5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
icecream2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
igloo.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
igloo2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
igloo4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
igloo5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jail1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jewelrystore.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jewelrystore8.jpg,46542,-0.3411655,-0.3411655,-0.3411655,-0.3411655,-0.3411655,-0.3411655,-0.3411655,1.066142,3.369009,-0.3411655,-0.3411655,-0.3411655,-0.3411655,-0.3411655,-0.3411655,,,,,,,,,,,,,,,,,,,,,
kindergarten_classroom.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kindergarten_classroom5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kindergarten_classroom6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kindergarten_classroom7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labClass7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laundromat2.jpeg,46542,-0.7773815,-0.7773815,-0.7773815,1.911231,-0.08257162,-0.3846629,1.820603,0.2799379,-0.2638264,0.793493,1.367466,-0.7773815,-0.7773815,-0.7773815,-0.7773815,,,,,,,,,,,,,,,,,,,,,
laundromat3.jpg,46542,-0.77572,-0.77572,0.2095695,0.8195107,0.3503252,0.2095695,1.757882,2.180149,0.678755,-0.77572,-0.77572,-0.77572,-0.77572,-0.77572,-0.77572,,,,,,,,,,,,,,,,,,,,,
laundromat4.jpg,46542,-0.4579979,-0.4579979,-0.4579979,-0.4133877,3.155427,1.32641,0.3449855,0.03271415,-0.3241673,-0.4579979,-0.4579979,-0.4579979,-0.4579979,-0.4579979,-0.4579979,,,,,,,,,,,,,,,,,,,,,
library_aisle10.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
library_aisle3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
library_aisle8.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
library_aisle9.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lightingstore2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lightingstore3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lightingstore4.jpg,46542,-0.5210149,-0.5210149,-0.5210149,-0.5210149,-0.5210149,-0.5210149,-0.5210149,-0.1506252,0.1456866,0.5531153,2.516181,2.145791,-0.5210149,-0.5210149,-0.5210149,,,,,,,,,,,,,,,,,,,,,
liquorstore.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquorstore2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquorstore7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquorstore8.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
livingroom.jpg,46542,-0.9816281,-0.9816281,-0.9816281,-0.9816281,1.509345,1.509345,-0.2620135,-0.3727235,0.01476131,1.45399,0.568311,0.2915362,1.066506,-0.8709182,-0.9816281,,,,,,,,,,,,,,,,,,,,,
lockerroom.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lockerroom2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lockerroom3.jpg,46542,-0.6395684,-0.6395684,-0.6395684,-0.6395684,-0.6395684,-0.1890437,-0.05653643,0.5264955,1.87807,1.851568,1.745562,-0.6395684,-0.6395684,-0.6395684,-0.6395684,,,,,,,,,,,,,,,,,,,,,
lockerroom4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lookout4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mallindoor6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metroInside1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metroInside2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metroInside3.jpg,46542,-0.8729039,-0.8729039,-0.4731006,0.8262601,-0.1066142,-0.3065159,-0.4397837,1.25938,2.258889,-0.3398328,0.2265552,1.459282,-0.8729039,-0.8729039,-0.8729039,,,,,,,,,,,,,,,,,,,,,
metroInside4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minigolf.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minigolf8.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
musicStore1.jpg,46542,-0.7500916,-0.7500916,-0.7500916,1.640825,0.1406422,-0.09376145,-0.1406422,-0.1406422,0.04688073,2.109632,1.687706,-0.7500916,-0.7500916,-0.7500916,-0.7500916,,,,,,,,,,,,,,,,,,,,,
musicStore3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newsstand2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newsstand5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newsstand7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nursery.jpg,46542,-0.4733078,-0.4733078,-0.4733078,-0.4733078,-0.4733078,3.020155,1.442462,0.5409233,0.2028462,-0.4733078,-0.4733078,-0.4733078,-0.4733078,-0.4733078,-0.4733078,,,,,,,,,,,,,,,,,,,,,
nursery4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
observatory1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
observatory2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
observatory4.jpeg,46542,-0.837505,-0.837505,-0.837505,-0.1863959,1.958434,-0.1097949,-0.3012975,2.149937,-0.262997,-0.1480954,0.08170781,1.307325,-0.3012975,-0.837505,-0.837505,,,,,,,,,,,,,,,,,,,,,
office3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operatingroom1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operatingroom4.jpg,46542,-0.9116141,-0.9116141,-0.9116141,0.1797549,0.9180339,-0.4943259,0.597043,1.367421,2.234097,-0.3017314,0.2439531,0.7254394,-0.9116141,-0.9116141,-0.9116141,,,,,,,,,,,,,,,,,,,,,
pantry5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
park.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
park2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
park7.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
park8.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parkinggarage.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parkinggarage2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parkinggarage3.jpg,46542,-0.7596155,-0.7596155,-0.7596155,-0.7596155,-0.2958967,1.801878,1.514814,1.735633,0.2340675,0.3223949,0.7640318,-0.7596155,-0.7596155,-0.7596155,-0.7596155,,,,,,,,,,,,,,,,,,,,,
parkinggarage4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parkinglot.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parkinglot2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parkinglot3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pasture.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pasture8.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pasture9.jpg,46542,-0.6624268,-0.6624268,-0.6624268,-0.6624268,-0.3744151,2.397697,0.2376096,-0.08640348,0.5616227,1.965679,0.5976242,-0.6624268,-0.6624268,-0.6624268,-0.6624268,,,,,,,,,,,,,,,,,,,,,
pavilion.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pavilion2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pavilion3.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pavilion5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photographer_studio2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pier2.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pier5.jpg,46542,-0.2628953,-0.2628953,-0.2628953,-0.2628953,-0.2628953,-0.2628953,-0.2628953,3.614258,-0.1966192,-0.2628953,-0.2628953,-0.2628953,-0.2628953,-0.2628953,-0.2628953,,,,,,,,,,,,,,,,,,,,,
playground10.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
playground6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
playground9.jpg,46542,-0.8590108,-0.8590108,-0.8590108,1.118415,0.4167478,2.107128,1.118415,-0.3806013,-0.4443892,-0.3806013,-0.09355561,1.501143,-0.667647,-0.8590108,-0.8590108,,,,,,,,,,,,,,,,,,,,,
playroom4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
playroom6.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poolhall1.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poolhall2.jpeg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poolhall5.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
porch.jpg,46542,-0.3786539,-0.3786539,-0.3786539,-0.3786539,-0.3786539,-0.3786539,-0.3786539,2.359825,2.562675,-0.3786539,-0.3786539,-0.3786539,-0.3786539,-0.3786539,-0.3786539,,,,,,,,,,,,,,,,,,,,,
postoffice4.jpg,46542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
